ID,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits_s_ellen,IT01V_bytesReceived_in_bits_s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay_emissions_ellen,IT01V_jitterBufferDelay_emissions_aadya,IT01A_bytesReceived_in_bits_s_ellen,IT01A_bytesReceived_in_bits_s_aadya,IT01A_jitterBufferDelay_emissions_ellen,IT01A_jitterBufferDelay_emissions_aadya,OT01V_packetsSent_s_ellen,OT01V_packetsSent_s_aadya,OT01V_bytesSent_in_bits_s_ellen,OT01V_bytesSent_in_bits_s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya
ararat21,97.54696619762727,163.20129709589105,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,800868.5324008706,1386007.1687738395,40.440698399999995,33.147207,0.0202,0.015199999999999998,66.71294109396915,43.66098666666666,925.8870519484548,14989.709605189815,86.72463768115942,114.0589060308553,158.569255711623,124.81084903194565,1338905.9132845046,1023539.7528121336,1280.0,1280.0,30.0,30.0,0.49490539999999994,62.022804799999996,0.00111658730158724,9.476151049694362,0.0556004,0.0494324,0.0,0.0,0.0,0.0,0.0625304,0.046777399999999976,0.0531008,0.055673,56214.3662262,101935.110144
ararat22,151.89553189457433,110.73891039853103,0.0,0.0,1280.0,960.0,720.0,540.0,1.016,1.027,27.0,29.0,1288675.4580681596,870850.216996494,68.8798996,63.6230311,0.0318,0.020400000000000005,131.91261277915635,125.33139870967746,4679.804014632009,1275.8156415683452,415.2857142857138,135.98000000000002,112.59497153732778,155.16671401410974,913932.969192426,1323281.8865620934,960.0,1280.0,30.0,29.0,27.5860632,0.42875219999999997,0.00137915624998583,0.0008374511228761399,0.17302699999999993,0.05239679999999997,0.0,0.0,0.0,0.0,0.17783219999999994,0.05582089999999997,0.1842013,0.0570801999999999,59492.4105573,102164.377968
ararat23,32.09012787085823,51.194323000309204,0.0,0.0,320.0,640.0,180.0,360.0,1.696,0.274,29.0,25.3,119632.05245966402,357708.19730286056,17.667560599999998,20.9816422,0.0109,0.0159,37.58022413793104,204.93462028397573,1086.0401250836906,12702.03245561204,147.94999999999405,261.5714285714286,41.50378340113105,32.09700086100192,259363.97584414406,127267.36992756957,640.0,320.0,11.0,30.0,35.322730199999995,5.7979791,0.9727329490021842,0.00028361344536944,0.06700545000000001,0.05279869999999999,0.0,0.0,0.035156250000000014,0.0,0.05733414999999999,0.0454770999999999,0.06024009999999999,0.0528323,55974.99945240001,94648.470432
ararat31,28.19970485516478,89.8429825116837,0.0,1.0,960.0,1280.0,540.0,720.0,5.92,0.601,6.6000000000000005,21.400000000000002,211036.62626153204,691488.2044253517,188.4068596,147.2340406,0.0712,0.03319999999999999,860.4653742857142,349.81467137096803,25054.600812294873,10296.784854610443,249.6800000000002,1129.1723076923076,83.99748103935899,44.787096975638626,633717.2859949041,305661.14861160546,1280.0,960.0,27.400000000000002,8.8,67.65530279999999,460.1152608,43.67382689075629,897.8230541666667,0.1811978,0.1027346,0.0,0.08007812499999972,0.00390625,0.19999999999999996,0.17242079999999999,0.06211539999999998,0.1128602,0.07086479999999998,59824.557071999996,102547.32048
ararat32,39.98888985043471,162.42390517728322,0.0,0.0,480.0,1280.0,270.0,720.0,0.0,0.429,28.7,29.0,235279.80104916368,1376452.893875472,9.6768991,53.806580600000004,0.0143,0.0263,17.180509010011132,126.49214794215796,840.9120792035054,3019.4185537163603,206.41666666666674,379.9075000000002,165.09541512990043,40.681592170346605,1381363.8749843887,239026.1793065412,1280.0,480.0,29.0,29.0,3.5586546,18.3457811,2.223293090062115,0.3569677871148675,0.0486081,27.3,0.0,0.0,0.0,0.0,0.05206279999999993,21.3,0.049689000000000004,0.0652142,59194.5646257,100715.138928
bendigo11,40.70648369935748,104.68501549805772,0.0,0.0,480.0,960.0,270.0,540.0,0.609,0.0,10.0,17.0,275808.80088297324,859319.9074888946,49.8303588,59.4152331,0.05130000000000001,0.0233,208.00462619047613,107.56162000000008,1621.4313688225143,3000.082570045386,146.38000000000002,106.8865546218488,104.19626677886139,42.01622304462217,833568.5247043632,292233.4944094097,960.0,480.0,18.1,11.4,17.425871,293.26168440000004,0.0013088983050857602,8.292976431700426,0.0636976,0.0682095,0.0,0.0,0.0,0.0,0.06294559999999992,0.0572299,0.0616955,0.060475299999999996,56428.393051800005,105892.567104
bendigo12,109.08705126331601,161.2039808626188,0.0,2.0,960.0,1280.0,540.0,720.0,0.0,0.392,15.7,29.7,895568.2233582285,1378847.7192248802,66.2104001,111.912177,0.024300000000000002,0.018,113.73867499999996,183.05344700460833,13525.676520279862,4678.475983041719,134.40692307692302,90.38124999999938,158.68473076251107,106.43241127476836,1347217.4741854144,884237.3270849794,1280.0,960.0,30.0,17.1,101.6197272,5.4295129,0.16401238764041298,0.00081493608051113,0.058229300000000005,0.06471539999999999,0.0,0.0,0.0,0.0,0.06185289999999997,0.10071409999999997,0.06078805,0.06596649999999997,59344.094187,99883.030464
bendigo13,105.391942526691,143.18136619734184,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,0.0,17.0,26.7,865557.3644535386,1218874.384502532,68.0369938,67.6351368,0.025,0.017300000000000003,108.75586999999999,97.3165160000001,1230.0272909652138,1447.1666824251015,133.81111111111105,86.8279220779221,143.4475706461228,109.49268631449046,1219751.420945456,886813.876238873,1280.0,960.0,24.7,17.7,3.3431927999999997,10.3687027,0.0013355503110913799,0.0010777745995378602,0.069301,0.07000009999999993,0.0,0.0,0.0,0.0,0.06473499999999993,0.07133519999999989,0.07469189999999999,0.06919060000000002,58099.4556534,98095.326864
bendigo21,31.503591589089375,93.48466194813415,0.0,0.0,320.0,1280.0,180.0,720.0,0.211,0.668,24.5,21.5,122493.53182974466,730367.6404384638,48.861931999999996,113.717303,0.028999999999999998,0.035500000000000004,109.42244999999997,289.61374999999987,1083.461662862087,23392.043645056743,655.4166666666658,233.06315789473683,101.55750444928205,31.49405474889413,835103.021221817,121825.7093857073,1280.0,320.0,23.0,29.0,150.64551849999998,1.9660755,61.77505528255527,0.00040630252100709997,0.20648199999999994,0.071495,0.029296875,0.0,0.2158203125,0.0,0.19354999999999994,0.07460049999999994,0.11499,0.07061,54789.723135,106928.67912
bendigo22,15.80676751445771,130.99206584373357,0.0,0.0,320.0,1280.0,180.0,720.0,2.6010000000000004,0.786,9.8,16.0,49460.69107825784,1093346.3246930854,35.8734556,58.0546888,0.038200000000000005,0.043000000000000003,299.48524155844166,222.56861333333353,8059.474754909081,1315.502161621904,1586.735479097299,389.0588235294118,128.58830836657478,12.187212999464132,1075926.512767303,37136.003810300026,1280.0,320.0,15.0,13.200000000000001,164.4703196,47.7590536,45.079149466498144,200.78283885135127,0.12466100000000002,0.21513040000000005,0.0,0.0,0.0,0.0,0.1384675999999999,0.15946620000000003,0.1288878,0.15720820000000005,59025.2257854,101279.602752
bendigo23,127.06124500570867,21.78924702713638,2.0,0.0,1184.0,480.0,666.0,270.0,0.196,0.244,16.1,15.0,1091855.50034102,156272.08411631436,102.6436115,81.72255879999999,0.0416,0.044000000000000004,214.20708562091457,171.2483266666667,968.4631722686698,4689.980287194106,390.7200000000002,921.0461538461537,22.115884534731638,120.49890348578114,150417.11832424696,994830.3650480189,480.0,960.0,17.4,14.7,48.259396300000006,59.5146749,22.55021287878794,9.028385609593593,0.16578629999999994,0.0660815,0.0,0.0,0.0,0.0,0.1571382,0.06629149999999993,0.16104469999999996,0.07914579999999992,58452.079077,101850.52929600001
bendigo32,154.02265892587903,156.44015864274763,2.0,1.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,26.8,1307919.8421909001,1356126.1825493018,38.6400274,30.4062366,0.0162,0.015,55.532029425287355,40.10976000000001,1083.6012269734047,1119.9170752729622,69.45333333333336,72.6823529411765,160.95119470541957,156.53849706041436,1366197.604068876,1329698.5319758607,1280.0,1280.0,27.6,30.0,0.25801620000000003,1.1065578,0.00119561769274794,0.7373596812124377,0.05808419999999992,0.060486,0.0,0.0,0.0,0.0,0.060013,0.057126199999999995,0.05686319999999992,0.057555799999999914,58596.1543944,99563.048352
bendigo33,145.93358428623833,154.86615497463745,2.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.491,24.0,29.0,1217439.4108955963,1306731.1864204786,42.417415399999996,35.7602036,0.026,0.0242,77.20282000000006,86.3424333333332,2999.818779591112,1558.269147909479,156.32307692307666,230.79111111111115,153.00172212946524,143.33620386111323,1286509.5275037521,1190483.953841907,1280.0,1280.0,29.8,24.0,9.2800372,24.479811599999998,2.072729541811751,9.421305149051491,0.06070219999999999,0.172763,0.0,0.0,0.0,0.0,0.0613101999999999,0.17128319999999997,0.056949199999999894,0.168457,58963.8486402,101439.10579199999
elmore11,111.19648977459235,104.5644389550438,2.0,0.3000000000000007,960.0,960.0,540.0,540.0,0.227,0.0,21.1,12.7,904769.5627563008,864783.7715536697,67.199008,54.8682016,0.022600000000000002,0.023,167.73102666666685,102.63904606060608,1083.3548021080655,1223.1435054541007,150.78571428571408,311.57875457875434,100.76923813041003,116.87173069699564,825934.3109150827,953736.9993986909,960.0,960.0,13.7,21.4,5.6794794,8.24672325,0.00136402081977857,0.8782297602299676,0.06263709999999997,0.08107120000000005,0.0,0.0,0.0,0.0,0.06378029999999993,0.08280130000000005,0.06308419999999999,0.08984280000000001,56793.705059700005,101154.536808
elmore12,108.01280307870984,41.67995418475785,0.0,1.0,960.0,640.0,540.0,360.0,0.0,0.208,15.7,8.7,874995.722495044,340165.05005344254,112.0109976,61.1164917,0.026300000000000007,0.018600000000000002,209.20932105263157,124.56167999999998,1503.53741203518,1304.89852883716,232.3529411764706,95.50000000000068,50.38084334571399,105.06089570161406,410449.2758131232,856741.0573811003,640.0,960.0,9.7,16.7,8.8235973,8.3526218,0.0016570084327419401,0.36140481460568635,0.0686815,0.11104300000000009,0.0,0.0,0.0,0.0,0.0659975,0.11279170000000009,0.07397049999999997,0.11486850000000007,59011.6004289,101524.140336
elmore13,104.72408887044031,102.041529857912,0.0,0.0,960.0,960.0,540.0,540.0,0.218,0.409,17.0,21.0,867572.4828234594,845596.3637348705,76.7855957,37.7723698,0.018,0.016,124.89900333333323,73.9464133333334,5118.958999850708,1082.6427782503627,254.21906693711978,91.66666666666666,102.01316812410329,107.44786121715487,830653.5286418325,873362.2802327386,960.0,960.0,19.7,18.4,5.303874899999999,7.833278999999999,0.0009748571428560201,0.00075439775035383,0.0602693,0.06359079999999993,0.0,0.0,0.005078125000000003,0.0,0.0497317,0.05977139999999998,0.05077349999999993,0.0660872,58872.9176595,101904.654192
elmore21,153.2987744742686,156.8662607502883,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.0,1264038.5276150815,1336012.3859213619,50.5847722,48.0885944,0.022,0.019100000000000002,92.22322333333334,79.61454,3596.014445764553,971.2017914094904,98.55076923076932,137.7708333333334,155.00478452572435,154.44731538281954,1299400.917602635,1302456.0773117247,1280.0,1280.0,29.0,29.9,2.0382673,7.6167458,1.4984938551547466,4.051240363372095,0.07379869999999991,0.0722946,0.0,0.0,0.0,0.0,0.0695248,0.07021759999999999,0.07832209999999999,0.0746768,60479.1575388,102634.284336
elmore22,152.44329831169406,87.01280669651602,0.0,0.0,1280.0,960.0,720.0,540.0,0.0,1.997,29.0,12.4,1262744.071389993,735263.794106705,32.7916462,31.612699199999998,0.017,0.05279999999999999,47.69131333333331,70.94265000000009,1116.929067395693,6291.3723748003495,88.0,103.67999999999998,94.83476590681114,158.5540847995027,812940.682516107,1329396.6799929407,960.0,1280.0,12.200000000000001,30.0,163.571789,2.7039716,28.810365551232174,0.48072251825163537,0.059314399999999996,0.05337499999999991,0.0,0.0,0.0,0.0,0.058446999999999916,0.04541939999999998,0.06250879999999989,0.055133199999999896,59373.109782,101566.017408
elmore23,65.40844749998641,125.68337323404867,5.399999999999999,9.2,1280.0,960.0,720.0,540.0,1.239,0.718,25.0,15.0,478739.70296400075,1030774.4110624372,64.122526,43.524471399999996,0.03079999999999999,0.032799999999999996,127.46191548387083,140.52558814814816,942.9271423318145,6028.066347509703,180.34,298.07999999999976,116.40140276778634,68.0352753082658,943475.1534722453,532655.3584897156,960.0,1280.0,17.8,28.0,13.6423688,52.2681014,0.0011902611377007598,20.67754969165855,0.0769864,0.22016879999999997,0.010937499999999961,0.021874999999999922,0.04765625,0.12343749999999998,0.0806047,0.19248079999999995,0.0718258,0.19198019999999996,59204.9921148,101593.745952
elmore31,142.99316829950408,149.44486889080235,9.0,7.0,1280.0,1280.0,720.0,720.0,0.0,0.25,24.8,28.0,1211776.047869136,1283751.6108007208,88.40736999999999,67.9149286,0.027,0.026,177.72815415959235,139.72606666666655,965.9292720555891,15780.597586780019,149.85714285714286,116.87999999999998,152.7626613912194,148.92840465697213,1306994.309302301,1237213.21566163,1280.0,1280.0,28.8,25.0,43.8982874,52.501582,7.429826269841269,10.563359658583389,0.07871419999999991,0.07219879999999988,0.0,0.0,0.140625,0.0,0.0867492,0.07904039999999998,0.0803922,0.07965419999999998,59137.545574799995,99655.866528
elmore32,161.8093233122272,162.47292368910152,1.0,3.0,1280.0,1280.0,720.0,720.0,0.0,0.237,29.0,24.8,1357978.9558158966,1384726.9449890046,39.8536466,49.6640386,0.0174,0.0252,85.53923275862064,79.53992822477652,13287.672662930318,976.0527969155465,165.58530612244905,151.83333333333306,159.90233970140125,161.73965541655102,1357312.2348820223,1380765.2333344128,1280.0,1280.0,25.8,29.0,5.2630593999999995,47.3943698,4.6714745423057895,0.27737689594356346,0.05592959999999991,0.0750825999999999,0.0,0.0,0.0,0.0,0.0578336,0.0753358,0.05624659999999992,0.07768539999999989,59341.176707399994,100412.49436799999
shep11,47.613282602550925,43.1892073403168,1.0,0.0,640.0,480.0,360.0,270.0,0.242,0.0,10.600000000000001,10.8,371674.3794631697,298255.375710321,62.9494142,31.234578999999997,0.036399999999999995,0.023599999999999996,138.40452444444458,86.87103076923053,1086.7256374135413,1657.1322146747036,173.4762684124386,126.12156862745103,42.368351151178096,48.41694992403138,294607.0329434104,353404.45959161967,480.0,640.0,11.0,10.600000000000001,22.769478999999997,17.8944618,0.0013788353863073799,3.3343633104500445,0.0802914,0.0621218,0.0,0.0,0.003906249999999986,0.0,0.0698606,0.06922880000000001,0.08094799999999999,0.0699246,59856.866937,106118.390304
shep12,50.66436428580106,35.99910673344878,3.0,4.0,640.0,480.0,360.0,270.0,0.452,3.869,16.0,6.200000000000001,382123.578164808,263321.65197058156,89.5697877,50.9513777,0.0323,0.10229999999999999,245.1773604166665,389.82340349650343,8909.303045284994,4158.841513801286,183.32949308755758,182.63888888888954,34.35185826784864,52.41015526591212,268054.4915672591,385305.0330894357,480.0,640.0,7.500000000000001,16.0,133.4313009,42.8347714,249.1290174893121,1.2627526391996917,0.0679303,0.07014779999999998,0.0,0.03808593750000009,0.0,0.010546875000000025,0.056498599999999996,0.05962529999999997,0.0638138,0.07944715000000001,59669.735863500006,97709.966304
shep13,128.36257267981975,40.768216127108055,0.0,10.200000000000017,1280.0,960.0,720.0,540.0,0.236,0.7902000000000026,17.0,15.2,1076108.2289025018,324091.36215613736,66.51199600000001,46.14394440000002,0.023,0.03280000000000002,127.49024615384607,83.09483409090937,1749.1839646343117,963.7040460980411,118.46697674418591,290.75294117647076,17.206070449245548,135.75783324912885,145354.9985293949,1178606.3026608936,960.0,1280.0,3.6,17.0,9.053421800000029,6.066705,579.2791290909115,0.27232657403386834,0.061492799999999966,0.5479372000000002,0.0,0.0,0.05078125,0.0,0.08218699999999995,0.5206390000000003,0.06173739999999995,0.5247862000000003,57480.1606764,97109.170848
shep21,162.14325953565177,153.0659989532659,1.0,0.0,1280.0,1280.0,720.0,720.0,0.282,0.0,29.0,23.4,1405622.1518661485,1304962.201168361,52.902062199999996,38.9580296,0.019,0.017,71.4435333333333,57.82356333333337,18568.161305249272,718.5571685498219,163.61999999999995,81.87000000000027,150.93306113793398,161.18254542511283,1291057.340533292,1366428.42571395,1280.0,1280.0,22.0,30.0,1.7344617999999998,3.1827992,0.0012058172458174101,0.41275130482058797,0.0646774,0.05121119999999993,0.0,0.0,0.05078125,0.0,0.06254079999999992,0.05668009999999997,0.0609938,0.0540893,57788.6657985,101336.548608
shep22,161.47823269632167,105.61161697463089,0.0,0.0,1280.0,960.0,720.0,540.0,0.369,0.0,29.7,14.7,1374879.8393591496,856609.5319322669,43.0111213,44.972867900000004,0.02,0.028300000000000002,72.365385,82.10560833333335,4309.560059527157,1161.7154881136819,400.26000000000005,102.08333333333326,105.50712263828315,163.1445871935292,874794.3039703829,1394821.2301488386,960.0,1280.0,13.0,29.0,1.6519241,1.2610265,0.0013353764157231702,0.00074838383838311,0.058954,0.050639500000000004,0.0,0.0,0.0,0.0,0.0688783999999999,0.07405839999999993,0.0653015,0.05755919999999993,59028.8291523,101653.59278400001
shep23,144.6926241368322,19.803702038048886,0.0,6.0,1280.0,960.0,720.0,540.0,0.0,1.578,28.8,9.4,1201710.8950719528,166614.0614179357,81.04686939999999,38.192323,0.024,0.063,115.56736000000005,313.3173999999995,3299.0153554723133,1331.9509547839443,146.8857142857142,261.53333333333336,18.001988747375933,140.51187340679445,160416.60657460324,1183682.7923062358,960.0,1280.0,3.8000000000000003,29.400000000000002,26.912995199999997,10.355914199999999,289.5670999999997,4.097445611679813,0.062216,0.6914321999999999,0.0,0.0,0.0,0.0,0.05902979999999998,0.7693052999999999,0.10461739999999997,0.7142687,59431.813144199994,94439.366208
shep31,146.17870596648237,38.022681412675716,1.0,0.0,1280.0,480.0,720.0,270.0,0.282,2.765,25.8,9.8,1230271.5242920544,268928.49761648173,83.9241586,23.684003999999998,0.030199999999999998,0.032999999999999995,145.70917462365597,63.384115789473675,1267.1770982089326,1199.8006605469636,341.29999999999984,151.4,41.593791078412465,145.04588569457763,282370.41800189856,1225478.054218179,480.0,1280.0,11.8,29.8,36.928153200000004,31.829854400000002,0.00109177489176392,14.966030475585974,0.07936419999999997,0.0543608,0.0,0.0,0.03515625,0.0,0.08179299999999999,0.05620439999999998,0.07991959999999991,0.06446239999999992,58978.669856399996,96849.734784
