
Inbound Video
Aadya-[packetsReceived/s],0.0,71.3118087252348,44.09695580636174,43.45503175696452,46.98661303458778,44.021883398744194,48.024594504593814,42.969368359709854,44.993370556115224,41.021624281713216,82.95810859822963,46.041295851467424,52.946098365778475,39.013226701824664,50.99193962670028,46.021407071398805,46.9676826638775,45.017290796154164,44.9835801455491,39.0063889954662,75.98146795231933,38.03111906066327,35.99477366991878,31.997917310851605,12.999857427253328,0.0,7.000392220538098,0.0,26.966342734285835,7.0046577430833485,102.99165125812823,11.994340705810357,63.013431073994674,0.0,2.2024257483451497,0.0,16.000144959809415,46.02499698236605,21.993251487096813,27.993132368753564,76.01384605846135,33.995923054386054,26.99659509687275,31.045269219051296,24.984202836532003,17.98980480050783,36.00085832734889,32.013158484751635,21.004031239783295,24.982488509126465,75.03803512160027,40.980664078185384,39.9948031502445,43.00610080480072,43.99687407768365,46.98948022796296,44.01839739099179,47.00268951546757,53.01907486533446,35.97658346346491,47.997024720566905,72.01986670154898,43.98799175010827,20.00454529086642,14.995305815568962,23.99490845953727,22.01510082365743,10.00151180231158,6.994661828872151,23.997768609581534,15.008734779738747,10.996714858122534,8.99972964145307,6.00096002678346,5.000774980482414,19.994741868905688,32.04395984290506,31.97222261924159,35.992405586494435,33.00600423365361,24.986977211908048,30.004141902485262,39.02935829768877,39.97237207730958,41.991640324671,47.018305991574344,32.99188241418566,36.00726274115539,57.99803645105933,34.98845481360864,33.9889871994009,74.04346251600131,32.99336876633882,32.99686104117502,37.22835531876216
Aadya-packetsLost,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,38.0,53.0,64.0,64.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
Aadya-frameWidth,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,640.0,640.0,640.0,640.0,640.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0
Aadya-totalFreezesDuration,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,3.202,4.985,4.985,6.607,7.657,8.436,8.436,9.502,9.502,9.502,9.502,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,13.44,14.217,14.217,14.217,14.217,14.217,14.217,14.217,14.217,14.217,14.217,14.217,14.217,14.217,14.217,14.217,15.037,15.037,15.037,16.31,16.31,17.746,17.746,17.746,21.399,21.399,21.399,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803,22.803
Aadya-framesPerSecond,30.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,31.0,30.0,29.0,30.0,30.0,30.0,31.0,29.0,27.0,19.0,19.0,13.0,23.0,25.0,12.0,5.0,17.0,15.0,50.0,9.0,71.0,4.0,123.0,27.0,10.0,24.0,29.0,28.0,15.0,19.0,21.0,14.0,18.0,10.0,7.0,9.0,19.0,32.0,31.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,7.0,49.0,30.0,10.0,18.0,4.0,4.0,3.0,3.0,5.0,7.0,30.0,29.0,30.0,29.0,30.0,23.0,29.0,32.0,30.0,31.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
Aadya-[bytesReceived_in_bits/s],0.0,510800.48770933785,306686.54581751535,281417.103259796,309575.7986966509,320255.1997364641,335811.9770733723,281982.98235386895,289309.37238117895,275145.0409139301,601968.0238755778,288194.49048452446,375321.9045361592,258471.6299519042,339290.367856529,304021.416975145,341596.9553267782,277290.50515647104,327768.3583725289,275549.13317453646,580890.3195693685,282807.4078864733,233142.1484793606,198931.05192156445,90695.00532478215,0.0,47226.64603181302,0.0,193590.3757360034,44165.36773553238,684160.5403614705,68359.74579598183,401229.52055153204,0.0,16579.86103354229,0.0,103376.93658532864,272083.7734651455,125137.6021885832,136534.5036191406,518334.415543908,202607.7023634222,193759.5623797181,180679.46101368897,171475.57838014027,122458.60014425685,269982.4368828984,241043.0768109374,163559.3914561563,174509.6773330309,571497.6795431874,263499.6728523791,260390.16538998185,278207.466248135,278516.2117750385,303803.9858687566,294539.1019605963,330570.9154195072,359225.2397706065,229082.89390269414,390895.76882841694,451940.6679670424,290464.70625098766,124540.297162818,104687.22833375877,168436.2590831318,163440.10851483277,75979.4848598006,43750.610502191186,191510.19276066383,92669.93202401891,74945.61086215728,55038.34660728633,33157.304467987546,25916.016258852065,62479.56939195649,58936.85314106313,81289.37600942174,122414.17055584386,114836.89036639918,92215.93861917936,117976.28596057204,143988.30953516567,156547.79800357524,196232.93404294827,248048.5746217626,136934.3075910964,149582.17104070197,307445.5912947741,149654.61826904194,136283.84255646844,454674.88804015034,133925.0828178369,142906.40545468894,165679.7187522439
Aadya-totalProcessingDelay,79.454173,82.665499,84.326206,86.81610599999999,88.15617999999999,89.685087,91.383048,93.065833,94.92210399999999,96.770894,98.829008,100.920205,103.180655,105.420356,107.79068799999999,109.91863099999999,112.49727999999999,114.75083599999999,116.89385,118.379151,119.83982599999999,121.036783,122.60213499999999,123.844032,124.107063,124.107063,124.136646,124.136646,124.496111,124.515892,125.427224,126.76277499999999,128.415749,128.798196,128.798196,128.798196,131.766686,134.664732,140.64630599999998,154.230591,169.545163,182.244822,189.112201,198.035989,205.872627,208.53229499999998,209.643115,211.397391,214.396819,218.982157,227.223686,239.20469899999998,249.49665099999999,259.05740199999997,266.04895899999997,271.075353,276.2179,281.466322,286.538664,291.986049,293.266093,298.16913999999997,301.38993899999997,301.50665499999997,301.513103,301.513103,305.746589,305.746589,305.746589,305.75316499999997,305.95131,305.95131,306.497485,307.39374599999996,308.992603,311.000561,318.675427,326.82486,334.885541,341.57856999999996,346.299103,347.616247,351.321173,361.556634,371.68631799999997,381.76613299999997,391.25127899999995,400.918203,409.746791,418.634745,427.375563,435.705555,444.50213299999996,453.265837,696.890508
Aadya-jitter,0.006,0.005,0.006,0.018,0.022,0.021,0.018,0.024,0.024,0.021,0.021,0.023,0.023,0.019,0.018,0.021,0.02,0.021,0.026,0.031,0.032,0.021,0.032,0.032,0.035,0.035,0.128,0.128,0.121,0.15,0.036,0.033,0.038,0.038,0.113,0.113,0.18,0.087,0.039,0.016,0.019,0.039,0.03,0.024,0.023,0.022,0.05,0.069,0.073,0.04,0.021,0.015,0.017,0.017,0.017,0.018,0.01,0.013,0.014,0.014,0.015,0.031,0.031,0.041,0.116,0.08,0.083,0.074,0.07,0.076,0.183,0.194,0.191,0.151,0.122,0.067,0.024,0.023,0.022,0.019,0.026,0.024,0.022,0.021,0.024,0.023,0.02,0.021,0.023,0.021,0.026,0.026,0.024,0.022,0.025

Inbound Audio
Aadya-[bytesReceived_in_bits/s],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15019.12914743025,1530.2047928330755,30079.311737092397,1117.0840163657015,1639.5328803558289,1008.5013287712306,1584.811618651596,1191.150862436608,31219.40004986982,27894.704511564985,1151.4185675320548,1705.5297419760975,16663.036240399717,23920.109663949523,10118.40056906288,21962.215826768403,21593.142276618404,29899.484162565685,27973.789039845466,33917.55547728846,29992.684718020788,33811.66648277495,31427.436833135755,19182.75142785554,18311.799169835613,25023.468534468582,2992.167646264284,1921.2642596618334,1054.683626940957,6812.52998784449,1343.8910610769353,879.5849850927594,5665.207517509616,38654.87550349338,35044.998507668024,28165.435980978124,33328.301951283014,36844.01062779668,21001.55578367863,10709.37264050315,8321.515779031559,30668.32211541556,2447.691288783129,17569.619457388253,26871.0098347469,31334.242228084528,31328.74693553294,33765.878911791784,28189.41030771678,935.3443697816948,1464.7424455736373,16072.416545785878,10646.616598595087,912.1293938134477,1519.892013592708,967.7833374610243,1152.4816771459668,11024.63083443648,17894.43794700194,27709.964063193198,25454.422110140647,11683.222820473502,1343.6332025487618,1312.2981710808372,655.7947076675492,655.860831227352,1328.9115406280487,12321.862540447866,27778.79983466369,9383.12752634638,984.5730015508617,1023.6941831561339,1479.9555410389494,1032.165124606755,1400.216994535076,6430.308985040068,969.3297852478781,13939.889061989334,959.7974823065183,8753.592395543528,17790.72777487853,32532.49092680135,12585.466921839334,975.3258786863537,1599.6815361779431,1104.4299960574058,10597.392533041453,8593.73337422242,32334.905287611284,28942.449821817067,32773.38106897527,28712.854058907753,33761.21443944634,29885.157054504216,16127.87733433218

Outbound Video
