
Inbound Video
Ellen-[packetsReceived/s],0.0,14.971540429153052,112.1783383274,50.99377517392897,65.99387940905329,53.02533501896334,49.99220492791584,55.02818120318042,60.953917295516945,59.00543024446353,62.0086190759948,68.0005350155009,60.02395632335789,50.023710044758076,49.97875401534811,67.03493747074867,50.94054937620246,59.00877892447683,58.369382745335535,45.950381431368235
Aadya-[packetsReceived/s],0.0,49.987903184477744,94.05673492893462,61.96987424526546,51.020813134019924,60.95446912008447,82.08865872001688,116.89757571440924,67.01851903523489,65.00582747247925,58.01312600531078,66.91915717853935,58.0428993673417,51.98055517886266,69.00434330621549,53.0379736506636,49.0207920048181,52.9686429165931,54.98184445987298,59.02621790026383,132.95267430716976,60.02082116479749,58.183299623510415,59.099430512909116
Ellen-packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0
Aadya-packetsLost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0
Ellen-frameWidth,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
Aadya-frameWidth,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
Ellen-totalFreezesDuration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51,3.228
Aadya-totalFreezesDuration,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.562,2.386
Ellen-framesPerSecond,30.0,30.0,30.0,30.0,29.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,29.0,24.0,31.0
Aadya-framesPerSecond,27.0,31.0,30.0,31.0,29.0,30.0,29.0,29.0,30.0,29.0,29.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,21.0,31.0
Ellen-[bytesReceived_in_bits/s],0.0,117129.34749613126,869678.5933600724,361691.848163066,475115.9354546328,379285.21900054865,371142.12938484724,408513.2090542432,438572.4281421569,429455.52260773815,423554.87329366925,512052.0287296648,433701.09561587835,340497.3876358557,347364.33530763304,471533.7553837941,368186.30487957346,431400.18078251084,420314.29351037904,313773.4046142667
Aadya-[bytesReceived_in_bits/s],0.0,321578.1797341275,703464.3289833851,425960.9252799402,361315.3929017198,424371.0095355809,601369.5008083968,900155.2944824165,491471.80699546525,466545.82368033024,420343.1065082732,476224.68869742635,445505.2718750984,361416.80165438756,505535.81969079934,397076.2951093229,347163.2481294685,378216.09859161306,387008.20612395246,437802.4603881128,1008728.9339193483,416784.5821683538,413281.7177804995,421699.26980364614
Ellen-totalProcessingDelay,0.0,0.030102999999999998,1.025353,1.782209,2.380544,2.899692,3.430316,4.102981,4.744365,5.4434,6.148161,6.857190999999999,7.524995,8.255668,8.937776999999999,9.667397,10.410699,11.17184,61.137404999999994,431.176857
Aadya-totalProcessingDelay,0.0,0.465489,2.368356,4.21904,5.58038,6.35672,7.266325999999999,8.087845,8.998132,9.977019,10.815356999999999,11.663295999999999,12.512646,13.236431999999999,13.982208,14.647221,15.302933999999999,15.975394,16.688212999999998,17.379165999999998,18.065020999999998,18.726039,61.400082,463.090742
Ellen-jitter,0.0,0.001,0.014,0.006,0.005,0.005,0.005,0.005,0.006,0.004,0.005,0.006,0.005,0.004,0.006,0.006,0.004,0.005,0.007,0.005
Aadya-jitter,0.0,0.015,0.013,0.009,0.006,0.009,0.01,0.011,0.007,0.006,0.005,0.007,0.007,0.005,0.006,0.006,0.005,0.005,0.005,0.005,0.005,0.004,0.011,0.004

Inbound Audio
Ellen-[bytesReceived_in_bits/s],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20793.895471420517,23206.715182726184,16634.061410378963,1296.0482043075256,855.7294670883753,6575.001437207341,29417.23439627975,29135.07832451169,27539.6495680794,31650.316885230714,27284.669351885757,32916.94712342477,33488.00025952341,30571.2331575191,31552.158589518138,12822.306012066778,15801.454201059725,30820.283958804128,30576.240568146408,31340.508394969267,27228.905851562715,31162.752703649854,28574.892748725106,27855.491000069298,25803.838919516988,26790.757193417234,21216.84278640978
Aadya-[bytesReceived_in_bits/s],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11049.591194410663,24586.050302253534,24542.804195073495,23404.62218269574,27515.224400746745,26292.36051619119,25972.05075405022,23227.64820691099,15980.415822491233,28834.584887484954,16227.671660520036,10187.692585389574,28565.112405886233,12499.324268394206,7368.4637895680535,14410.317369236904,15350.510867794468,29254.68142367006,12603.838090001427,19552.68479055519,23463.64790479616,960.3331386367598,15483.053792110928,13599.202290274485

Outbound Video
Ellen-[packetsSent/s],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.004236638152836,55.0020457074953,47.98482993018927,60.99073717604133,54.00226602526199,58.01409443908535,62.88046980244282,51.08120763122678,57.99292078603686,59.99443582641209,63.03011521122057,67.98939870196556,53.02715643215567,53.95920547471992,68.00625858683932,52.00722890244725,50.00039339375066,52.02076214691017,57.027029451024205,59.97450481841773,60.03128728723762,56.93355518516746,61.00907651513706,58.84307476040138,59.30049224983974
Aadya-[packetsSent/s],0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.99996948253829,34.007548577243185,37.999619487758046,45.966442764343164,38.005472971361804,33.991774165444866,35.02112470758204,42.97910633139379,46.01877263068464,33.9746221325061,-279.3016558888379,50.955353516537365,63.017413421191016,57.0051102450972,49.01108921138325,54.93363648984574,60.04437865587072,59.97756366791845,65.00409152034793,63.04513849041145,61.02588392436539,50.9698262027594,51.98283476206173,63.02799538502748,52.98114088932329,58.02012712597091,59.368446401328576,45.532894574525585
Ellen-[bytesSent_in_bits/s],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45963.802030026956,357045.2796916084,324225.49836663384,425767.3375925907,378391.87795508385,410651.7672440581,454016.95402754267,354315.2816070929,404086.67301354813,430528.0707484433,457746.7071803068,487971.91261318943,402606.1839301782,376994.9822500432,502302.22665869957,383381.2892445635,356106.80178176373,371948.44935040775,408977.8457387277,425011.32754587784,422548.22495740815,398694.6997844113,435576.8021518094,420901.67160906066,421473.2319574259
Aadya-[bytesSent_in_bits/s],0.0,0.0,0.0,0.0,0.0,0.0,0.0,55191.789460031665,122347.15711671725,180062.19693272802,280203.4409274769,228608.92078689463,166815.63147498437,168117.40825340297,263040.1268609358,276136.64557852386,203160.24632364942,-1412549.6046555256,361243.4826948872,455677.9161722287,401347.9789943938,365338.6612447551,412621.52557609224,434353.0292794147,430918.8024327714,457060.7685496562,462443.0958425558,450198.9503776364,344723.92573461554,369701.920827783,441380.0494594915,380312.6243219107,420874.00078371534,427251.0428506422,310900.47080354014
Ellen-frameWidth,320.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
Aadya-frameWidth,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0
Ellen-framesPerSecond,33.0,31.0,31.0,31.0,31.0,30.0,31.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,30.0,31.0
