
Inbound Video
Ellen-[packetsReceived/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,166.95657214636523,222.1457560349961,168.95283037081617,185.00427852034963,174.06158528150505,156.90322383878924,177.2107023650872,165.88735980969952,210.98395350428393,177.8957896339582,155.16117984308633,168.93531462781613,176.98033694338426,166.9659245416146,177.9795469900014,171.0576676230476,176.94034918457342,177.04212571178923,151.01649035276927,114.02748532000983,108.92211879866667,102.00693129907137,137.02682185667618,18.015694939925787,49.060635834704094,161.1343699635862
Aadya-[packetsReceived/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,135.09685426730675,141.8802528154929,162.07488754560075,142.91726800758303,158.99090246758647,152.0422671517131,148.05700875977206,130.99634586037024,145.00784797227138,161.93973066340314,157.14394451017571,154.85335409106023,144.07203079428092,157.1038293397259,123.93915778973363,168.9971392638951,164.05890672529418,180.99037722250924,146.0466242861555,80.00062943000107,41.0152940559157,0.0,0.9999408756882737,0.0,6.187868456875588,87.71866532495409,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-packetsLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,70.0,132.0,189.0,189.0,244.0,244.0
Aadya-packetsLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,960.0,1280.0
Aadya-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,640.0,1280.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-totalFreezesDuration,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.551,15.551
Aadya-totalFreezesDuration,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.251,0.49,0.49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34.0,30.0,30.0,30.0,31.0,29.0,30.0,29.0,29.0,29.0,30.0,30.0,30.0,29.0,30.0,29.0,30.0,30.0,26.0,13.0,30.0,30.0
Aadya-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.0,27.0,29.0,30.0,28.0,25.0,28.0,31.0,31.0,26.0,29.0,31.0,30.0,29.0,26.0,22.0,31.0,30.0,29.0,14.0,2.0,11.0,30.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-[bytesReceived_in_bits/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,1374370.506069631,1922157.1810117112,1416484.5342946865,1573348.386202207,1482884.664125815,1331682.6329814142,1493191.3947939486,1416342.280769436,1823533.3102135758,1517567.01766529,1304643.2500344277,1470133.0856915424,1498449.5176765353,1412287.771408957,1516697.704504592,1479594.8067285332,1503229.2255447102,1484305.178159667,1306422.6557484467,966160.8845630392,936922.084483298,846881.5450039688,1184023.7627690395,155911.8274978822,352042.8803157369,1363493.038464599
