Ellen_IT01V_packetsRecieved ,Aadya_IT01V_packetsRecieved ,Ellen_IT01V_packetsLost ,Aadya_IT01V_packetsLost ,Ellen_IT01V_frameWidth ,Aadya_IT01V_frameWidth ,Ellen_IT01V_totalFreezesDuration ,Aadya_IT01V_totalFreezesDuration ,Ellen_IT01V_framesPerSecond ,Aadya_IT01V_framesPerSecond ,Ellen_IT01V_bytesReceived_in_bits/s ,Aadya_IT01V_bytesReceived_in_bits/s ,Ellen_IT01V_totalProcessingDelay ,Aadya_IT01V_totalProcessingDelay ,Ellen_IT01V_jitter ,Aadya_IT01V_jitter ,Ellen_IT01A_bytesReceived_in_bits/s ,Aadya_IT01A_bytesReceived_in_bits/s ,Ellen_OT01V_packetsSent/s ,Aadya_OT01V_packetsSent/s ,Ellen_OT01V_bytesSent_in_bits/s ,Aadya_OT01V_bytesSent_in_bits/s ,Ellen_OT01V_frameWidth ,Aadya_OT01V_frameWidth ,Ellen_OT01V_framesPerSecond ,Aadya_OT01V_framesPerSecond ,Ellen_OT01V_totalPacketSendDelay ,Aadya_OT01V_totalPacketSendDelay ,Ellen_OT01V_totalPacketSendDelay/packetsSent_in_ms ,Aadya_OT01V_totalPacketSendDelay/packetsSent_in_ms ,Ellen_OT01V_qualityLimitationReason ,Aadya_OT01V_qualityLimitationReason ,Ellen_OT01V_qualityLimitationResolutionChanges ,Aadya_OT01V_qualityLimitationResolutionChanges ,Ellen_RIV_roundTripTime ,Aadya_RIV_roundTripTime ,Ellen_RIV_fractionLost ,Aadya_RIV_fractionLost ,Ellen_RIA_fractionLost ,Aadya_RIA_fractionLost ,Ellen_ROA_roundTripTime ,Aadya_ROA_roundTripTime ,Ellen_SV2_width ,Aadya_SV2_width ,Ellen_SV2_framesPerSecond ,Aadya_SV2_framesPerSecond ,Ellen_AP_totalPlayoutDelay ,Aadya_AP_totalPlayoutDelay
-1                          ,-1                          ,-1                      ,-1                      ,-1                     ,-1                     ,-1                               ,-1                               ,-1                          ,-1                          ,-1                                  ,-1                                  ,-1                               ,-1                               ,-1                 ,-1                 ,                30200.287784427554  ,0                                   ,44.00624793067997         ,0                         ,288492.9597295568               ,0                               ,-1                     ,-1                     ,-1                          ,-1                          ,4.396957                         ,0                                ,0.00045454545453833947                             ,0                                                  ,bandwidth                           ,none                                ,                                             0 ,0                                              ,-1                      ,-1                      ,-1                     ,-1                     ,-1                     ,-1                     ,-1                      ,-1                      ,-1              ,-1              ,-1                        ,-1                        ,              49864.90635  ,37190.85504
-1                          ,-1                          ,-1                      ,-1                      ,-1                     ,-1                     ,-1                               ,-1                               ,-1                          ,-1                          ,-1                                  ,-1                                  ,-1                               ,-1                               ,-1                 ,-1                 ,                 4783.825495409776  ,0                                   ,43.49841326302785         ,0                         ,302244.97469493665              ,0                               ,-1                     ,-1                     ,-1                          ,-1                          ,4.396997                         ,0                                ,0.0004597701149455408                              ,0                                                  ,bandwidth                           ,none                                ,                                             0 ,0                                              ,-1                      ,-1                      ,-1                     ,-1                     ,-1                     ,-1                     ,-1                      ,-1                      ,-1              ,-1              ,-1                        ,-1                        ,              52311.464982 ,39242.35632
-1                          ,-1                          ,-1                      ,-1                      ,-1                     ,-1                     ,-1                               ,-1                               ,-1                          ,-1                          ,-1                                  ,-1                                  ,-1                               ,-1                               ,-1                 ,-1                 ,                23649.31892319966   ,0                                   ,48.994445596008084        ,0                         ,321967.49917748955              ,0                               ,-1                     ,-1                     ,-1                          ,-1                          ,4.397069                         ,0                                ,0.0007346938775540209                              ,0                                                  ,bandwidth                           ,none                                ,                                             0 ,0                                              ,-1                      ,-1                      ,-1                     ,-1                     ,-1                     ,-1                     ,-1                      ,-1                      ,-1              ,-1              ,-1                        ,-1                        ,              54769.98177  ,41293.4544
-1                          ,-1                          ,-1                      ,-1                      ,-1                     ,-1                     ,-1                               ,-1                               ,-1                          ,-1                          ,-1                                  ,-1                                  ,-1                               ,-1                               ,-1                 ,-1                 ,                33568.28742066004   ,0                                   ,43.51074203810226         ,0                         ,270474.7754721645               ,0                               ,-1                     ,-1                     ,-1                          ,-1                          ,4.39712                          ,0                                ,0.0005862068965519914                              ,0                                                  ,bandwidth                           ,none                                ,                                             0 ,0                                              ,-1                      ,-1                      ,-1                     ,-1                     ,-1                     ,-1                     ,-1                      ,-1                      ,-1              ,-1              ,-1                        ,-1                        ,              57204.221949 ,43344.81264
-1                          ,-1                          ,-1                      ,-1                      ,-1                     ,-1                     ,-1                               ,-1                               ,-1                          ,-1                          ,-1                                  ,-1                                  ,-1                               ,-1                               ,-1                 ,-1                 ,                32845.166803801956  ,0                                   ,58.502078249373234        ,0                         ,422363.00417891087              ,0                               ,-1                     ,-1                     ,-1                          ,-1                          ,4.397212                         ,0                                ,0.0007863247863208281                              ,0                                                  ,bandwidth                           ,none                                ,                                             0 ,0                                              ,-1                      ,-1                      ,-1                     ,-1                     ,-1                     ,-1                     ,-1                      ,-1                      ,-1              ,-1              ,-1                        ,-1                        ,              59651.165574 ,45396.22992
-1                          ,-1                          ,-1                      ,-1                      ,-1                     ,-1                     ,-1                               ,-1                               ,-1                          ,-1                          ,-1                                  ,-1                                  ,-1                               ,-1                               ,-1                 ,-1                 ,                31342.856673938964  ,0                                   ,63.49768372878778         ,0                         ,477258.5905408018               ,0                               ,-1                     ,-1                     ,-1                          ,-1                          ,4.397307                         ,0                                ,0.0007480314960626475                              ,0                                                  ,bandwidth                           ,none                                ,                                             0 ,0                                              ,0.373169                ,0.746811                ,0                      ,0                      ,0                      ,0                      ,0.37338299999999996     ,0.7208859999999999      ,-1              ,-1              ,-1                        ,-1                        ,              62097.977781 ,47427.37728
-1                          ,-1                          ,-1                      ,-1                      ,-1                     ,-1                     ,-1                               ,-1                               ,-1                          ,-1                          ,-1                                  ,-1                                  ,-1                               ,-1                               ,-1                 ,-1                 ,                33541.97526643057   ,21816.68703636626                   ,50.00294464286012         ,10.98021400988419         ,340772.0678588775               ,73435.67129810546               ,320                    ,320                    ,31                          ,29                          ,4.397374                         ,0.749223                         ,0.0006700000000048334                              ,68.11118181818182                                  ,bandwidth                           ,none                                ,                                             0 ,0                                              ,0.37127699999999997     ,0.746582                ,0                      ,0                      ,0                      ,0                      ,0.37196399999999996     ,0.720657                ,1280            ,1280            ,30.939226519337016        ,28.735632183908045        ,              64544.883039 ,49479.39504
-1                          ,-1                          ,-1                      ,-1                      ,-1                     ,-1                     ,-1                               ,-1                               ,-1                          ,-1                          ,-1                                  ,-1                                  ,-1                               ,-1                               ,-1                 ,-1                 ,                23395.3097240123    ,15314.43136230271                   ,141.15246968349993        ,34.05878246456647         ,1181554.4144071224              ,113203.3790810508               ,320                    ,320                    ,30                          ,30                          ,4.467375                         ,0.7492449999999999               ,0.015028123658222314                               ,0.0006470588235284262                              ,none                                ,none                                ,                                             0 ,0                                              ,0.373459                ,0.776932                ,0                      ,0                      ,0                      ,0                      ,0.373947                ,0.722214                ,1280            ,1280            ,31                        ,30                        ,             104917.959405 ,51530.8368
0                           ,-1                          ,0                       ,-1                      ,-1                     ,-1                     ,0                                ,-1                               ,-1                          ,-1                          ,0                                   ,-1                                  ,0                                ,-1                               ,0                  ,-1                 ,                19314.83452787948   ,28920.301745248147                  ,175.32787293130596        ,-1.0002871383940284       ,1496562.5876986468              ,55039.79950299301               ,320                    ,960                    ,31                          ,32                          ,5.180446                         ,0.068658                         ,0.06778885825648828                                ,680.587                                            ,none                                ,bandwidth                           ,                                             0 ,0                                              ,0.372604                ,0.7556299999999999      ,0                      ,0                      ,0                      ,0                      ,0.37110899999999997     ,0.719727                ,1280            ,1280            ,31                        ,33.333333333333336        ,             178327.574838 ,53582.65824
86.51937984403693           ,-1                          ,0                       ,-1                      ,-1                     ,-1                     ,0                                ,-1                               ,-1                          ,-1                          ,667821.5881991656                   ,-1                                  ,5.534165                         ,-1                               ,0.022              ,-1                 ,                17048.927791535614  ,46.95848606435618                   ,328373.6992309693         ,480                       ,960                             ,18                              ,30                     ,18.586061              ,393.98729787234043          ,bandwidth                   ,0                                ,0.37365699999999996              ,0.749298                                           ,0                                                  ,0                                   ,0                                   ,                                             0 ,0.373749                                       ,0.7426149999999999      ,1280                    ,1280                   ,31                     ,29                     ,55634.54016
