Ellen_IT01V_packetsRecieved ,Aadya_IT01V_packetsRecieved ,Ellen_IT01V_packetsLost ,Aadya_IT01V_packetsLost ,Ellen_IT01V_frameWidth ,Aadya_IT01V_frameWidth ,Ellen_IT01V_totalFreezesDuration ,Aadya_IT01V_totalFreezesDuration ,Ellen_IT01V_framesPerSecond ,Aadya_IT01V_framesPerSecond ,Ellen_IT01V_bytesReceived_in_bits/s ,Aadya_IT01V_bytesReceived_in_bits/s ,Ellen_IT01V_totalProcessingDelay ,Aadya_IT01V_totalProcessingDelay ,Ellen_IT01V_jitter ,Aadya_IT01V_jitter ,Ellen_IT01A_bytesReceived_in_bits/s ,Aadya_IT01A_bytesReceived_in_bits/s ,Ellen_OT01V_packetsSent/s ,Aadya_OT01V_packetsSent/s ,Ellen_OT01V_bytesSent_in_bits/s ,Aadya_OT01V_bytesSent_in_bits/s ,Ellen_OT01V_frameWidth ,Aadya_OT01V_frameWidth ,Ellen_OT01V_framesPerSecond ,Aadya_OT01V_framesPerSecond ,Ellen_OT01V_totalPacketSendDelay ,Aadya_OT01V_totalPacketSendDelay ,Ellen_OT01V_totalPacketSendDelay/packetsSent_in_ms ,Aadya_OT01V_totalPacketSendDelay/packetsSent_in_ms ,Ellen_OT01V_qualityLimitationReason ,Aadya_OT01V_qualityLimitationReason ,Ellen_OT01V_qualityLimitationResolutionChanges ,Aadya_OT01V_qualityLimitationResolutionChanges ,Ellen_RIV_roundTripTime ,Aadya_RIV_roundTripTime ,Ellen_RIV_fractionLost ,Aadya_RIV_fractionLost ,Ellen_RIA_fractionLost ,Aadya_RIA_fractionLost ,Ellen_ROA_roundTripTime ,Aadya_ROA_roundTripTime ,Ellen_SV2_width ,Aadya_SV2_width ,Ellen_SV2_framesPerSecond ,Aadya_SV2_framesPerSecond ,Ellen_AP_totalPlayoutDelay ,Aadya_AP_totalPlayoutDelay
176.02765708590022          ,166.1842792231242           ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1474135.613008731                   ,1447709.3429016676                  ,15.761883999999998               ,18.627191                        ,0.009              ,0.012              ,29892.696676041964                  ,1017.1278776547842                  ,164.02577137549792        ,179.1987107285496         ,1427688.3153094742              ,1520622.1948557554              ,1280.0                 ,1280.0                 ,30.0                        ,29.0                        ,3.7211689999999997               ,1.81192                          ,0.0009085365853655777                              ,0.0009050279329608686                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.041061                ,0.369888                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.040298                ,0.369278                ,1280.0          ,1280.0          ,29.0                      ,31.0                      ,              53226.792675 ,85730.50416
191.88251821833023          ,162.8375236900704           ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1641083.232167195                   ,1409569.557215465                   ,16.955182                        ,19.983639999999998               ,0.01               ,0.009              ,31340.811308993936                  ,1446.5566521670057                  ,163.89965097815707        ,193.80662328756844        ,1417428.1669738796              ,1647060.5929933365              ,1280.0                 ,1280.0                 ,30.0                        ,29.0                        ,3.7213179999999997               ,1.812056                         ,0.0009085365853655777                              ,0.000701030927834608                               ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.040253                ,0.36871299999999996     ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.040389999999999995    ,0.36821                 ,1280.0          ,1280.0          ,29.0                      ,31.0                      ,              54450.570762 ,87782.7408
168.14038744851223          ,188.04846582211346          ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1415557.9085587913                  ,1622570.1857993242                  ,18.174564                        ,21.267951999999998               ,0.008              ,0.012              ,20641.23423058403                   ,920.2371731720445                   ,196.16378535659763        ,169.04356768051687        ,1703670.4657943754              ,1422630.6552873529              ,1280.0                 ,1280.0                 ,30.0                        ,29.0                        ,3.7214769999999997               ,1.812187                         ,0.0008112244897960216                              ,0.0007751479289946939                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.043121                ,0.368454                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.062119                ,0.36904899999999996     ,1280.0          ,1280.0          ,30.0                      ,31.0                      ,              55674.288432 ,89834.82048
175.8185770984454           ,187.96396946157287          ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1497830.4253156742                  ,1605092.3222000482                  ,19.403990999999998               ,22.575516999999998               ,0.009              ,0.012              ,21465.849913019287                  ,33921.4976377247                    ,179.81445385068278        ,173.96665258677487        ,1522628.8364400596              ,1489010.5737406523              ,1280.0                 ,1280.0                 ,30.0                        ,29.0                        ,3.721805                         ,1.812306                         ,0.001822222222222811                               ,0.000683908045976898                               ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.041061                ,0.377945                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.061035                ,0.37001                 ,1280.0          ,1280.0          ,30.0                      ,30.0                      ,              56898.096507 ,91886.91984
208.02747707898658          ,164.02127351112128          ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1790588.5079005663                  ,1393356.7179581092                  ,20.645229                        ,23.822125                        ,0.011              ,0.011              ,7216.953243278688                   ,24971.238762351684                  ,162.02140041728762        ,199.02581358971423        ,1380910.3960207452              ,1689971.1887680744              ,1280.0                 ,1280.0                 ,30.0                        ,29.0                        ,3.721948                         ,1.812489                         ,0.0008827160493827422                              ,0.000919597989949971                               ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.043182                ,0.368683                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.061843999999999996    ,0.36891199999999996     ,1280.0          ,1280.0          ,30.0                      ,30.0                      ,              58121.855631 ,93938.99856
150.21420267730068          ,175.07951891029455          ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1230017.9829148802                  ,1488227.9343659799                  ,21.901972999999998               ,25.150181                        ,0.009              ,0.01               ,9701.834636917927                   ,880.3998665203384                   ,177.2527591592148         ,155.07043103483232        ,1498288.5317603252              ,1306361.3328483286              ,1280.0                 ,1280.0                 ,29.0                        ,30.0                        ,3.7221029999999997               ,1.812582                         ,0.0008757062146887301                              ,0.0005999999999993466                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.041733                ,0.367386                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.041275                ,0.367996                ,1280.0          ,1280.0          ,30.0                      ,30.0                      ,              59345.444088 ,95991.10848
160.85200693731997          ,175.1052475760315           ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1350485.4759836623                  ,1487758.2218965057                  ,23.18703                         ,26.432389999999998               ,0.008              ,0.012              ,799.264630744447                    ,1280.7698108418303                  ,173.84005718691722        ,183.11005889379294        ,1480078.243212567               ,1545032.6468750888              ,1280.0                 ,1280.0                 ,29.0                        ,29.0                        ,3.722286                         ,1.812732                         ,0.0010517241379325649                              ,0.0008196721311480574                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.042358                ,0.368454                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.042099                ,0.369095                ,1280.0          ,1280.0          ,30.0                      ,30.0                      ,              60569.212914 ,98043.27504
188.03344367718296          ,173.76017531040384          ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1601292.80635489                    ,1472543.5877500807                  ,24.480183                        ,27.697884                        ,0.009              ,0.011              ,28565.080592661412                  ,870.7981199463917                   ,180.03202054198368        ,169.76568852165892        ,1526311.4701549376              ,1434827.6434907513              ,1280.0                 ,1280.0                 ,30.0                        ,29.0                        ,3.722472                         ,1.8128449999999998               ,0.001033333333332208                               ,0.0006647058823518099                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.043106                ,0.37013199999999996     ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.043456999999999996    ,0.37037699999999996     ,1280.0          ,1280.0          ,30.0                      ,31.0                      ,              61792.921323 ,100095.384
167.03695733461535          ,177.16549453916656          ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1427171.765237365                   ,1521677.4354018937                  ,25.773774                        ,28.999799                        ,0.008              ,0.013              ,4801.062246743435                   ,840.7853978129939                   ,173.03828514304465        ,160.1495995834274         ,1486248.8361835429              ,1373915.4073462444              ,1280.0                 ,1280.0                 ,29.0                        ,29.0                        ,3.722606                         ,1.812956                         ,0.000774566473988893                               ,0.0006937500000012142                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.04158                 ,0.369965                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.042006999999999996    ,0.36813399999999996     ,1280.0          ,1280.0          ,30.0                      ,30.0                      ,              63016.548147 ,102147.3936
171.86559887783068          ,183.90770203762312          ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1477820.3253833633                  ,1554299.9417644944                  ,27.005685999999997               ,30.280765                        ,0.009              ,0.012              ,1207.0560665373225                  ,1231.3820049475635                  ,187.85309644786145        ,179.9097085150661         ,1591003.814430396               ,1527905.188528573               ,1280.0                 ,1280.0                 ,30.0                        ,30.0                        ,3.722782                         ,1.8130879999999998               ,0.0009361702127668937                              ,0.0007333333333322163                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.042114                ,0.369507                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.04248                 ,0.368958                ,1280.0          ,1280.0          ,30.0                      ,30.0                      ,              64240.30683  ,104199.43296
177.15517905422334          ,170.0302416229846           ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1514822.9089144114                  ,1436519.4997317314                  ,28.270404                        ,31.518984                        ,0.009              ,0.011              ,816.7154017415043                   ,872.155121736721                    ,163.14290500473675        ,183.0325542176834         ,1380513.2603966468              ,1570607.3486314008              ,1280.0                 ,1280.0                 ,29.0                        ,29.0                        ,3.722927                         ,1.813216                         ,0.0008895705521462558                              ,0.0006994535519132679                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.040894                ,0.367722                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.041046                ,0.36827099999999996     ,1280.0          ,1280.0          ,30.0                      ,31.0                      ,              65464.155477 ,106251.48288
178.80023910511812          ,178.9980368829497           ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1520956.7423175573                  ,1526263.26108217                    ,29.512757999999998               ,32.755367                        ,0.008              ,0.011              ,8718.259703404867                   ,807.9911385554377                   ,186.79131124389437        ,175.99806978435277        ,1579083.8010550155              ,1490231.6562499553              ,1280.0                 ,1280.0                 ,30.0                        ,30.0                        ,3.723087                         ,1.813332                         ,0.0008556149732628878                              ,0.0006590909090909375                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.043015                ,0.369705                ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.042159999999999996    ,0.36791999999999997     ,1280.0          ,1280.0          ,30.0                      ,30.0                      ,              66687.85242  ,108303.7848
174.5203664970097           ,174.81866343256357          ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,29.0                        ,1488209.8037139731                  ,1495803.7362769847                  ,70.25310999999999                ,53.125257                        ,0.008              ,0.01               ,16961.71896782536                   ,3124.610161716381                   ,175.7931318022492         ,173.13110393571722        ,1498830.4847153518              ,1474956.501283795               ,1280.0                 ,1280.0                 ,30.0                        ,29.0                        ,3.728363                         ,1.815385                         ,0.0009094983623512905                              ,0.0007411552346570696                              ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,0.041428                ,0.36879                 ,0.0                    ,0.0                    ,0.0                    ,0.0                    ,0.042816                ,0.369125                ,1280.0          ,1280.0          ,30.0                      ,30.0                      ,             107070.522741 ,141136.90608
174.51905777339618          ,176.18268995327924          ,0.0                     ,0.0                     ,1280.0                 ,1280.0                 ,0.0                              ,0.0                              ,30.0                        ,30.0                        ,1487213.709828343                   ,1498902.126342336                   ,153.034929                       ,131.342276                       ,0.009              ,0.012              ,12852.976100180918                  ,16561.13952239664                   ,175.61907284483578        ,174.31603010323977        ,1496951.0432407265              ,1485415.1089272613              ,1280.0                 ,-1                     ,30.0                        ,-1                          ,3.738298                         ,2.486191                         ,0.0009428679889911765                              ,0.0641367243522325                                 ,"""none"""                          ,"""none"""                          ,0.0                                            ,0.0                                            ,-1                      ,-1                      ,-1                     ,-1                     ,-1                     ,-1                     ,-1                      ,-1                      ,1280.0          ,1280.0          ,30.0                      ,30.0                      ,             180493.095195 ,264263.3184
