
Inbound Video
Ellen-[packetsReceived/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,36.99386126340882,90.04106725732404,48.00440637980848,56.95159329650354,53.05374559522488,60.98056149227258,64.02098771527017,66.02542282530376,56.95909671799788,47.988718777486184,56.9867257997736,59.01245165341217,59.997010379989284,65.00278961709287,57.01483039378157,50.977405787144114,61.02349685368984,52.00275244976135,63.00996008003546,67.01147132788024,69.01454564532052,72.96899825218073,156.9469397638833,87.60992295633575,87.21685173431565
Aadya-[packetsReceived/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,66.06513102454818,56.96930345873434,51.022687271061066,111.89776796178113,71.03819254021124,46.99887945939399,61.986181955306954,64.01133928897183,53.01902428425498,55.00923311713087,55.99060216333318,67.96261840804401,96.06043994450893,104.02036111747681,113.91024175905855,71.99654977166554,87.03097945507203,87.25209975452876,93.81804416049788,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-packetsLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aadya-packetsLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,960.0,960.0,960.0,1280.0,1280.0
Aadya-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-totalFreezesDuration,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.759,1.527
Aadya-totalFreezesDuration,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,0.305,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22.0,20.0,35.0,33.0,29.0,31.0,31.0,26.0,31.0,30.0,30.0,31.0,29.0,30.0,30.0,30.0,30.0,30.0,31.0,29.0,30.0,30.0,30.0,29.0,28.0
Aadya-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.0,36.0,31.0,29.0,30.0,30.0,30.0,30.0,29.0,29.0,30.0,30.0,20.0,33.0,29.0,28.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-[bytesReceived_in_bits/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,280865.39338450535,629903.2955809704,321525.51319756056,387590.56265929213,387648.7038532907,424032.8329025291,457998.14349157835,502201.3706315923,392190.3615281766,338704.3771314975,391820.7312568574,408878.2734966384,437138.21762860194,473252.309785786,411226.9661665172,343447.7770286807,434247.2051516342,366155.3802104966,438797.3613649809,506670.734196461,518573.29555732553,507392.42828483495,1248178.019039393,678568.3394452246,673820.6297970784
Aadya-[bytesReceived_in_bits/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,417924.0149139569,414304.7618270566,385739.5193280093,844636.3233663702,510010.19877010025,301624.8087041687,421226.0997001601,456488.86472189147,383705.6812577946,390553.5531171309,367410.3313957923,511966.40226887836,828032.9872850049,825969.6766702047,903544.0313340285,517551.19784193847,670662.7283929564,668616.5905092012,731592.608356221,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-totalProcessingDelay,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.309166,3.1547169999999998,7.047854,7.7448939999999995,8.335416,8.852411,9.454502,9.941182999999999,12.453852999999999,15.315836,17.915596,20.546426,23.03616,25.553956,28.013063,30.422507999999997,32.711068,35.010653999999995,37.380294,39.416185,41.292172,43.535737,45.413467999999995,180.17985099999999,500.554246
Aadya-totalProcessingDelay,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,1.2310269999999999,4.501408,5.291538,6.116726,7.383013,8.981827,10.413941999999999,11.759822,13.13056,14.497281,15.750858,16.977262,17.943476999999998,18.681744,21.823811,28.872956,36.045552,124.246985,411.67398099999997,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-jitter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.005,0.021,0.009,0.014,0.01,0.01,0.012,0.017,0.012,0.009,0.01,0.009,0.011,0.013,0.01,0.008,0.009,0.008,0.01,0.015,0.016,0.012,0.016,0.022,0.02
Aadya-jitter,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.021,0.014,0.01,0.015,0.017,0.011,0.009,0.011,0.008,0.009,0.009,0.013,0.02,0.022,0.026,0.014,0.018,0.019,0.019,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

Inbound Audio
Ellen-[bytesReceived_in_bits/s],-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837.1214384809264,23927.46170408679,13542.401763707869,7929.514325374275,14093.66130727056,19881.06765041715,17425.59951587048,19351.551911696148,1345.3629071694763,935.7017304388054,1016.3331799799138,7450.868927316097,23047.449240419355,29297.112813655312,28409.382461866084,32958.95435395318,28974.556212842825,31097.33455281723,33312.66511288599,30762.365500100925,3553.3682102345297,904.0478502804666,1008.1593612805674,9401.609410180214,33102.97685039896,32866.03647303701,31917.209508160933,18300.443152630814,19267.507550879447
Aadya-[bytesReceived_in_bits/s],-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8619.6210470879,26289.556718592117,26464.921956931852,11618.601114856447,28717.08024061645,34375.78516059382,29688.04035935011,33615.7996342204,23400.30723225327,16965.15991102182,31022.583950193894,32790.331717090456,32046.24938562016,28661.813993639083,18818.11725769427,4439.894144674667,999.7771283114025,1016.1800112124279,1368.4910419030343,920.1544448683709,895.8496346133309,1487.1820028113161,24471.39707586365,27013.287625584748,903.2882328963941,1343.935595737757,5858.085237803469,15610.3756695495,13120.059303391481,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1

Outbound Video
Ellen-[packetsSent/s],-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1065719024387874,3.9937422575672312,35.046081337589456,36.99563387900112,44.00840442942332,42.99286579261025,43.01962102294371,42.00385558233242,37.96772886433569,45.04563305254943,-294.90599410197393,54.017708384759196,55.02118568775313,54.96053192087515,73.9826081152912,48.988588845419414,59.01245165341217,62.99686089898875,60.00257503116264,48.012488752658165,66.9703174066403,55.02118568775313,102.00539903607034,108.01707442291794,102.0174638125938,77.0162320969519,84.96390207445701,84.97127312057377,89.85244606210154,94.36686690611413
Aadya-[packetsSent/s],-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.00252162053475,38.9548902745096,32.010791601973814,-43.00962878261253,37.00654670182532,54.024807877533945,50.95887379936913,55.99966621597876,59.02095274892882,62.95977111182697,63.06217052343235,61.966610779675946,49.021797574156714,55.948883980890564,57.03066161678931,59.99856952263063,67.98484472517538,55.009744701460164,52.018665335495456,57.00956886684472,55.99060216333318,58.96756597168525,64.04029329633929,68.01331303835022,77.93858646672427,81.99607057328576,86.03062336938154,89.43965239880418,88.73463618946361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-[bytesSent_in_bits/s],-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18498.84181645457,42900.7793307872,125196.61833718528,183898.29683853744,271499.8492172296,246519.09278665078,250338.17792662946,264936.318810163,215273.026057745,267150.63442365313,-1711902.3043658882,374034.6181030015,409733.7663499487,397858.29129281663,531587.034137807,321773.0478106234,408502.1941437285,424802.83229447616,449603.29488017043,343825.4340392439,424403.8956465704,406316.450526142,862325.6419688504,862864.3942845847,815683.6324272353,568295.7751677629,636625.5220660396,640599.4277180423,693392.2656965926,738261.8332031685
Aadya-[bytesSent_in_bits/s],-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55319.23925484825,185968.6484838281,152803.51371202202,-258049.77090427378,219614.85131351344,353490.3206991354,350429.1872142029,387157.69236032746,430784.9309182494,442461.28414499556,459837.33561486425,453507.6382983793,340639.46555978514,379413.3603675536,411453.2111929035,428997.77189607866,498264.92609932355,390461.16824531707,354119.0649892828,412045.1604120565,399013.02698826796,401954.91207166924,473545.9487797808,496465.1789149974,558839.6492193532,604147.0479839694,658450.381298847,687383.542142936,685521.398577244,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,1280.0,1280.0
Aadya-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,320.0,320.0,320.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,960.0,960.0,960.0,960.0,1280.0,1280.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,28.0,28.0,30.0,30.0,31.0,30.0
Aadya-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29.0,30.0,31.0,27.0,29.0,29.0,30.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-totalPacketSendDelay,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018484999999999998,0.13841299999999998,0.13841799999999999,0.405923,0.405945,0.405972,0.405999,2.0854369999999998,2.587692,2.792194,2.0530809999999997,5.784864,6.049942,6.227583999999999,7.006499,7.182859,7.216869999999999,7.262760999999999,7.299511,7.2995399999999995,7.419703999999999,7.419757,14.942257,35.008925999999995,41.458472,42.551514999999995,43.01751,43.471623,128.105867,279.52631299999996
Aadya-totalPacketSendDelay,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057169,0.391185,0.39119,0.093233,12.627416,13.229927,13.351196,13.55386,13.730281,13.956113,14.049553,16.679693999999998,16.679707999999998,16.806379,16.927615,17.060519,17.286279,17.286300999999998,17.28632,17.286345999999998,17.286369999999998,17.286427,17.286467,17.755786999999998,18.848646,19.175300999999997,19.47167,49.645163,236.989417,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-[totalPacketSendDelay/packetsSent_in_ms],-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.080833333333333,29.981999999999996,0.00014285714285728574,7.229864864864864,0.0005000000000005,0.0006279069767441686,0.0006279069767441686,39.986619047619044,13.217236842105272,4.544488888888883,2.50546779661017,69.1070925925926,4.8195999999999986,3.2298545454545384,10.525878378378385,3.5991836734693847,0.5764576271186368,0.7284285714285734,0.6125000000000085,0.0006041666666585973,1.7934925373134318,0.0009636363636418691,73.75,185.8024907407407,63.23084313725495,14.195363636363563,5.482294117647136,5.342505882352936,28.54443305227656,26.743279053338036
Aadya-[totalPacketSendDelay/packetsSent_in_ms],-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.528166666666666,8.564512820512821,0.0001562499999992889,6.929232558139534,338.76170270270273,11.157611111111107,2.377823529411762,3.6190000000000073,2.9901864406779572,3.584634920634928,1.4831746031745923,42.42162903225804,0.00028571428571797007,2.2619821428571742,2.126947368421047,2.215066666666665,3.320000000000016,0.00039999999995901897,0.00036538461541860774,0.0004561403508474589,0.0004285714285678921,0.0009661016949449169,0.0006249999999763389,6.901764705882349,14.01101282051283,3.9835975609755954,3.446151162790722,21.08559958071279,35.188627723516156,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-qualityLimitationReason,-1,-1,"""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""bandwidth""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""none""","""none"""
Aadya-qualityLimitationReason,-1,"""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""bandwidth""","""none""","""none""",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
