
Inbound Video
Ellen-[packetsSent/s],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00093852561822,29.975536760727888,47.03226085054088,121.94159205950557,193.07959237461463,194.02868122633942,192.87060120778114,174.76405757910996,168.11364466148328,187.171807159797,167.84089484264985,182.07245038025013,174.0047293994788,172.93423697758215,175.24622106092264,-1,-1,-1,-1,-1,-1,-1
Aadya-[packetsSent/s],-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.005347963570099,36.00853359279424,36.00579450399642,131.89723201889092,175.98439164312094,198.07740232048113,174.93439393004132,181.20733213112288,171.85528162605686,174.88491955328772,195.16788619360602,165.88617410443484,163.08822612406624,186.9975924801841,181.01860118320226,-1,-1,-1,-1,-1,-1,-1
Ellen-[bytesSent_in_bits/s],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49525.80947357678,51813.714475476845,505658.84670018114,1008420.983567241,1658339.610245255,1664262.0104099403,1649421.386892625,1458247.0055688645,1417420.1382813721,1589210.75487477,1423946.1669979135,1559764.6625036523,1467495.886124377,1480045.1719243003,1508799.8648461194,-1,-1,-1,-1,-1,-1,-1
Aadya-[bytesSent_in_bits/s],-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55981.398309245706,128510.45544450566,438198.520401304,1096953.306728747,1501946.789768745,1704169.9351643883,1490177.1352553947,1540514.6117758541,1462232.662032533,1487629.0875793174,1668219.0257503765,1393955.5113997916,1379402.2176398814,1623907.0928404299,1546390.9046668794,-1,-1,-1,-1,-1,-1,-1
Ellen-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,320.0,320.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,-1,-1,-1,-1,-1,-1,-1
Aadya-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,320.0,320.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,-1,-1,-1,-1,-1,-1,-1
Ellen-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.0,31.0,30.0,30.0,30.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,-1
Aadya-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.0,33.0,31.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,-1
Ellen-totalPacketSendDelay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-06,4e-06,0.156237,0.15633,0.15648399999999998,0.15665199999999999,0.156839,0.156976,0.157137,0.157281,0.157419,0.157558,0.15770099999999998,0.15783,0.15795399999999998,-1,-1,-1,-1,-1,-1,-1
Aadya-totalPacketSendDelay,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183867,0.18387599999999998,0.336117,0.33618899999999996,0.336308,0.336466,0.336594,0.336742,0.336862,0.336997,0.33710799999999996,0.337242,0.33736299999999997,0.337524,0.337661,-1,-1,-1,-1,-1,-1,-1
Ellen-[totalPacketSendDelay/packetsSent_in_ms],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,3.3241063829787234,0.0007622950819672929,0.0007979274611398314,0.0008659793814433065,0.0009689119170985518,0.0007696629213483047,0.0009757575757575422,0.0007700534759358568,0.0008214285714285669,0.000763736263736265,0.0008218390804596349,0.000745664739884497,0.0007085714285713442,-1,-1,-1,-1,-1,-1,-1
Aadya-[totalPacketSendDelay/packetsSent_in_ms],-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.983375,0.000249999999999479,4.2289166666666675,0.0005454545454542499,0.0006761363636365667,0.000797979797979755,0.0007314285714286685,0.0008176795580109473,0.0006976744186047034,0.0007714285714285499,0.0005692307692306269,0.0008072289156627891,0.0007423312883434493,0.0008609625668450386,0.0007569060773480566,-1,-1,-1,-1,-1,-1,-1
Ellen-qualityLimitationReason,"""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""",-1,-1,-1,-1,-1,-1,-1
Aadya-qualityLimitationReason,-1,"""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""","""none""",-1,-1,-1,-1,-1,-1,-1
Ellen-qualityLimitationDurations,"""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":0.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":1.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":2.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":3.088","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":4.087","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":5.088","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":6.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":7.088","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":8.087999999999999","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":9.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":10.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":11.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":12.088","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":13.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":14.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":15.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":16.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":17.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":18.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":19.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":20.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":21.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":22.088","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":23.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":24.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":25.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":26.088","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":27.089","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":0.095","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":1.096","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":0.749","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":1.749","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":2.749","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":3.749","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":4.749","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":5.768","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":6.749","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":7.748","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":8.749000000000001","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":9.749000000000001","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":10.749","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":11.749","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":12.748","\""other\"":0}""",-1,-1,-1,-1,-1,-1,-1
Aadya-qualityLimitationDurations,-1,"""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":0.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":1.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":2.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":3.706","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":4.706","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":5.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":6.706","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":7.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":8.707000000000001","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":9.707000000000001","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":10.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":11.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":12.708","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":13.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":14.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":15.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":16.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":17.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":18.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":19.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":20.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":21.708","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":22.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":23.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":24.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":25.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":26.707","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":0.083","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":1.082","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":0.527","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":1.528","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":2.528","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":3.528","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":4.528","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":5.527","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":6.528","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":7.528","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":8.526999999999999","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":9.528","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":10.528","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":11.528","\""other\"":0}""","""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":12.527","\""other\"":0}""",-1,-1,-1,-1,-1,-1,-1
Ellen-qualityLimitationResolutionChanges,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
Aadya-qualityLimitationResolutionChanges,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1

Remote Inbound Video
Ellen-roundTripTime,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.168564,0.168823,0.168381,0.169327,0.170181,0.168228,0.170364,0.174316,0.171509,0.169205,0.170593,0.168823,0.17427099999999998,0.17074599999999998,-1,-1,-1,-1,-1,-1,-1
Aadya-roundTripTime,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.038925,0.040283,0.041656,0.039917,0.041977,0.041152999999999995,0.04007,0.040465999999999995,0.040756,0.041412,0.039719,0.042297,0.039473999999999995,0.040451,-1,-1,-1,-1,-1,-1,-1
Ellen-fractionLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
Aadya-fractionLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1

Remote Inbound Audio
Ellen-fractionLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1
Aadya-fractionLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-1,-1,-1,-1,-1,-1

Remote Outbound Audio
Ellen-roundTripTime,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.16972399999999999,0.16847199999999998,0.16908299999999998,0.16911299999999999,0.169678,0.170761,0.169159,0.16972399999999999,0.17060899999999998,0.16935699999999998,0.169708,0.169815,0.16802999999999998,0.17399599999999998,0.170486,-1,-1,-1,-1,-1,-1,-1
Aadya-roundTripTime,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.040329,0.038849,0.040787,0.039795,0.040985,0.039719,0.040802,0.040604,0.039917,0.04129,0.039383,0.040985,0.040313999999999996,0.040222,-1,-1,-1,-1,-1,-1,-1

Source Video
Ellen-width,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,-1
Aadya-width,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0
Ellen-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,31.0,30.78982597054886,30.0,30.0,30.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,-1
Aadya-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,31.0,31.620553359683793,31.0,31.0,31.0,30.0,31.0,31.0,31.0,30.0,31.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,-1

Audio Playback
Ellen-totalPlayoutDelay,0.0,1211.264271,2434.39938,3657.411891,4880.546118,6103.690047,7326.852939,8550.127845,9773.130213,10996.364106,12219.467463,13442.591988,14665.826322,15888.939822,17112.11418,18335.237382,19558.411299,20781.575073,22004.617572,23227.841763,24451.176645,25674.299847,26897.443335,28120.718241,29343.871872,30567.036528,31790.119599,33013.222515,34211.897118,35435.343132,36658.829718,37882.307925,39105.532116,40328.786736,41552.081046,42800.036076,43998.810345,45221.995728,46445.061159,47668.397364,48891.642723,50114.826783,51338.143143,51961.91427,51961.91427,51961.91427,51961.91427,51961.91427,51961.91427,-1
