call_number,IT01V_packetsRecieved_ellen,IT01V_packetsRecieved_aadya,IT01V_packetsLost_ellen,IT01V_packetsLost_aadya,IT01V_frameWidth_ellen,IT01V_frameWidth_aadya,IT01V_frameHeight_ellen,IT01V_frameHeight_aadya,IT01V_totalFreezesDuration_ellen,IT01V_totalFreezesDuration_aadya,IT01V_framesPerSecond_ellen,IT01V_framesPerSecond_aadya,IT01V_bytesReceived_in_bits/s_ellen,IT01V_bytesReceived_in_bits/s_aadya,IT01V_totalProcessingDelay_ellen,IT01V_totalProcessingDelay_aadya,IT01V_jitter_ellen,IT01V_jitter_aadya,IT01V_jitterBufferDelay/emissions_ellen,IT01V_jitterBufferDelay/emissions_aadya,IT01A_bytesReceived_in_bits/s_ellen,IT01A_bytesReceived_in_bits/s_aadya,IT01A_jitterBufferDelay/emissions_ellen,IT01A_jitterBufferDelay/emissions_aadya,OT01V_packetsSent/s_ellen,OT01V_packetsSent/s_aadya,OT01V_bytesSent_in_bits/s_ellen,OT01V_bytesSent_in_bits/s_aadya,OT01V_frameWidth_ellen,OT01V_frameWidth_aadya,OT01V_framesPerSecond_ellen,OT01V_framesPerSecond_aadya,OT01V_totalPacketSendDelay_ellen,OT01V_totalPacketSendDelay_aadya,OT01V_totalPacketSendDelay/packetsSent_in_ms_ellen,OT01V_totalPacketSendDelay/packetsSent_in_ms_aadya,RIV_roundTripTime_ellen,RIV_roundTripTime_aadya,RIV_fractionLost_ellen,RIV_fractionLost_aadya,RIA_fractionLost_ellen,RIA_fractionLost_aadya,RIA_roundTripTime_ellen,RIA_roundTripTime_aadya,ROA_roundTripTime_ellen,ROA_roundTripTime_aadya,AP_totalPlayoutDelay_ellen,AP_totalPlayoutDelay_aadya
14,154.13527111678792,158.3687755024265,0.0,0.0,1280.0,1280.0,720.0,720.0,0.556,0.0,29.0,29.0,1297189.9334309765,1341656.938118926,45.9196032,31.550006200000002,0.012,0.011,96.77379999999997,45.1606533333333,0.0,0.0,57.219999999999956,57.6890909090909,0.0,0.0,0.0,0.0,1280.0,320.0,30.0,30.0,1.9288167,2.6529922000000004,0.00114894340918298,0.00079137228260824,0.5735094,0.5776348,0.0,0.0,0.0,0.0,0.5757782,0.5742568,0.5751115,0.5786205,57817.0388565,100293.80251200001
15,125.45749109388566,121.57971383227407,12.0,7.0,1280.0,1280.0,720.0,720.0,1.159,0.938,27.2,21.200000000000003,1049817.0242159239,1032534.1392718554,155.8255759,190.75879100000003,0.026699999999999998,0.032,306.9290866666666,361.24170430107523,0.0,0.0,214.89999999999998,200.2358490566039,0.0,0.0,0.0,0.0,1280.0,320.0,28.0,30.0,64.3761434,33.6439929,15.686004039677975,10.44440813472242,0.5878506,0.5771971,0.0,0.0,0.0023437500000000056,0.00390625,0.5883148,0.5758588,0.5877412,0.5753174999999999,57985.79050529999,100305.52603200001
16,70.03724658423096,38.51015437813071,0.0,0.0,960.0,640.0,540.0,360.0,0.0,1.716,28.1,27.200000000000003,513308.4445256097,249784.4872679837,50.581806,41.733712,0.0228,0.0175,155.87976473118283,150.85475663082428,0.0,0.0,234.71999999999989,174.0636363636364,0.0,0.0,0.0,0.0,640.0,320.0,29.0,29.0,3.5093694999999996,53.5794635,4.652220907928392,28.893082801418437,0.6060485,0.6335728,0.0,0.0,0.0,0.0,0.5861205,0.6675599,0.598503,0.6301114999999999,58040.20845,100267.38998400001
17,7.004326017954157,11.005216818765795,0.0,0.0,320.0,320.0,180.0,180.0,0.903,3.268,8.1,15.4,24037.533553470992,44380.82873328506,23.235424599999998,33.845055,0.0948,0.0485,265.47040499999997,192.19612083333345,0.0,0.0,496.8123076923074,554.1200000000002,0.0,0.0,0.0,0.0,320.0,320.0,20.5,6.0,6.134299599999999,84.6021458,49.44943968253967,632.854391428572,0.27122499999999994,0.21321720000000002,0.0703125,0.19472656250000006,0.12109375,0.009375000000000022,0.194208,0.2616791999999999,0.36823419999999996,0.1329425,57738.9527946,99324.57974400002
18,14.413225789429447,5.402736778182863,0.0,0.0,320.0,480.0,180.0,270.0,0.263,2.974,13.600000000000001,7.300000000000001,57000.05061492872,25702.96230843705,47.4186766,30.092728,0.04380000000000002,0.07880000000000001,301.89053333333334,186.19405476190485,0.0,0.0,435.00150943396204,538.1,0.0,0.0,0.0,0.0,416.0,320.0,10.5,15.700000000000001,11.457840699999997,58.8639953,305.6791017647057,354.3749851851852,0.5394808000000001,0.5167299999999998,0.07890625000000004,0.0,0.14453125000000006,0.059765624999999954,0.644821,0.5355348,0.51091,0.2848843999999999,57671.171050499994,100174.843872
19,156.620571308989,162.10667145657254,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.212,29.3,30.0,1325462.8486644067,1383146.604312209,26.024589,33.0693268,0.011,0.012,39.57705999999998,54.066040000000015,0.0,0.0,36.36,66.54009819967266,0.0,0.0,0.0,0.0,1280.0,1184.0000000000005,30.0,30.0,4.5604683999999995,0.8630053,0.00122901210464516,0.00074681749164863,0.276721,0.2712554999999999,0.0,0.0,0.0,0.0,0.2748485,0.276273,0.2854764999999999,0.2905548,58039.9999452,100294.39464
20,162.35579361534664,155.8855136724636,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,30.0,1371978.1955951601,1289878.8343802139,29.624586200000003,28.565148000000004,0.014600000000000002,0.013,44.848553333333285,40.06422666666668,0.0,0.0,97.66000000000003,54.76190476190476,0.0,0.0,0.0,0.0,1280.0,1184.0000000000005,30.0,29.0,0.9515772,1.678956,0.00104087712805335,0.0008258706467656,0.4266522,0.4238774,0.0,0.0,0.0,0.0,0.42637919999999996,0.421326,0.4255905,0.4224486,57867.6859425,95511.2928
21,127.95443532715879,151.93646217043448,0.0,0.0,1280.0,1280.0,720.0,720.0,0.19,0.0,29.0,30.0,1059155.013654684,1279315.9055959412,21.9285964,26.6202365,0.012,0.012,37.325335483871,41.79266666666666,0.0,0.0,38.604186046511686,56.93999999999999,0.0,0.0,0.0,0.0,1280.0,320.0,30.0,30.0,1.0897637,4.0217227,0.0010795566502454501,0.00078805231641944,0.7741762999999999,0.7738172,0.0,0.0,0.0,0.0,0.7781159999999999,0.782715,0.7832028,0.773811,57849.4302624,100552.596048
22,65.56193450594053,20.005301733784158,0.0,0.0,960.0,960.0,540.0,540.0,0.0,1.8825,27.0,9.9,498350.89495369344,142623.36221230213,62.2531176,70.1308725,0.021,0.0305,163.3393666666666,267.9216370967755,0.0,0.0,160.00000000000037,312.7987500000001,0.0,0.0,0.0,0.0,960.0,320.0,19.0,29.0,41.6643032,49.9708054,29.42673045525906,16.483350833333333,0.9177185999999999,0.8055775,0.0,0.0,0.0,0.0,0.794991,0.8117414999999999,0.9848266000000001,0.8254699999999999,58064.7997566,100326.902592
23,38.01548980298564,16.593468012215453,0.0,0.0,640.0,320.0,360.0,180.0,0.0,2.549,24.6,17.0,211233.62887063186,65904.65871735346,56.8361274,52.374011400000036,0.018600000000000002,0.047000000000000056,145.43017391304343,304.45697500000057,0.0,0.0,216.56249999999937,567.3142857142865,0.0,0.0,0.0,0.0,320.0,640.0,28.6,26.6,16.0146311,49.6847609,85.68427166666662,100.00606768774712,0.18418099999999998,0.1711575999999999,0.013671875,0.0,0.1640625,0.0,0.2007064999999999,0.2502186,0.21797479999999997,0.1553284,58057.2996255,100462.35048000001
24,165.37151802191264,152.89346765180426,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.2,29.0,1394283.624192567,1275942.790829005,42.94641539999999,33.9330658,0.014,0.014,68.58863,47.219344086021515,0.0,0.0,98.98,59.75655172413788,0.0,0.0,0.0,0.0,1280.0,320.0,31.0,30.0,3.6158318,2.4862673,0.0010120385232753,0.00070627022785966,0.42496449999999997,0.4200286,0.0,0.0,0.0,0.0,0.42330899999999994,0.41978599999999994,0.42488099999999995,0.4210125,57938.62586400001,100378.880592
25,164.50849224095242,155.6084676224613,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,30.0,29.0,1390810.1484041668,1307790.978972003,25.5341375,26.22031,0.009,0.009,35.80574999999999,33.955053333333325,0.0,0.0,38.43999999999999,57.43647058823531,0.0,0.0,0.0,0.0,1280.0,1184.0000000000005,30.0,30.0,0.6808855,2.3539369999999997,0.00109533853243567,0.0008257412398923,0.12029999999999991,0.1223507999999999,0.0,0.0,0.0,0.0,0.12058399999999996,0.1205091999999999,0.1204344,0.12134699999999997,57754.3427244,100724.674512
26,50.38104552287854,31.981368784351876,0.0,0.0,640.0,960.0,360.0,540.0,0.0,2.68,30.0,13.4,362600.8015727826,206900.9100988767,34.405792999999996,79.3561805,0.015,0.0485,57.55060129032258,380.56595495495714,0.0,0.0,127.41750000000002,254.03542061986087,0.0,0.0,0.0,0.0,960.0,576.0000000000001,10.5,30.0,146.1031782,17.5556448,37.83088128768518,11.795789870129873,0.6628418,0.61553395,0.0,0.0,0.00390625,0.0,0.6550842,0.5844037999999999,0.6736145,0.582565,57681.11674709999,100573.93924800001
27,162.81711681814784,160.15338118477726,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.278,30.0,27.8,1388975.8512336058,1355421.3421247972,38.6681258,51.980602000000005,0.013,0.017,62.67920903225808,91.42819636363646,0.0,0.0,56.19999999999997,74.75999999999992,0.0,0.0,0.0,0.0,1280.0,1184.0000000000005,31.0,30.0,9.085223899999999,0.9693256,3.565972777777778,0.0008319237399859601,0.4296539999999999,0.4270388,0.0,0.0,0.0,0.0,0.42509459999999993,0.42362999999999995,0.42912249999999996,0.42792679999999994,57562.7451588,99707.10192
28,25.59101837785525,12.399179825502953,0.0,0.0,320.0,480.0,180.0,270.0,0.0,1.741,26.1,6.2,67381.72021980217,75973.26723383881,28.6989692,41.3706252,0.021400000000000002,0.06420000000000006,57.40028045977005,134.2935954459202,0.0,0.0,228.39007092198577,477.3690909090905,0.0,0.0,0.0,0.0,400.0,320.0,15.400000000000004,22.4,11.0622291,6.8846925,78.42428706896536,53.518575000000006,0.8637026,0.7226347,0.0,0.0,0.0859375,0.02734375,0.7863009999999999,0.6392380999999999,1.04039,0.6111145,57998.126554200004,100558.06924800001
29,155.52894849276933,143.8730173998512,11.0,11.0,1280.0,1280.0,720.0,720.0,0.592,0.559,28.0,26.0,1305677.379705163,1202630.0937609805,68.97100280000001,213.04511340000002,0.026,0.026800000000000004,129.44149333333337,342.57592645161304,0.0,0.0,178.6509433962263,187.72000000000006,0.0,0.0,0.0,0.0,1280.0,1184.0000000000005,30.0,29.0,56.94170429999999,39.11234550000002,13.261116173499701,14.143354797125948,0.4586,0.4419159999999999,0.0,0.0,0.00390625,0.01171875,0.4522324999999999,0.44328579999999995,0.44831849999999995,0.44156799999999996,57312.0779805,100698.58104
30,37.605041689843084,9.198779318384037,0.0,0.0,480.0,320.0,270.0,180.0,0.0,2.427,29.0,13.200000000000005,187793.18581188185,43239.49286750973,46.8380278,46.942733000000004,0.0157,0.05240000000000003,122.61682000000006,174.25454717741945,0.0,0.0,237.1103448275861,520.7924242424243,0.0,0.0,0.0,0.0,320.0,448.00000000000006,20.0,29.0,28.991911299999998,17.861004900000005,251.65348799999987,52.027791881298995,0.36950674999999994,0.274942,0.232421875,0.05624999999999997,0.072265625,0.0,0.7983169999999999,0.25619819999999993,0.3462905,0.2710568000000003,57505.5182646,100151.289552
31,67.57924534400205,51.20260707977273,0.0,0.0,960.0,960.0,540.0,540.0,0.235,1.653,26.0,16.0,502819.6112361356,406581.01748883864,47.3773634,67.05718440000001,0.025800000000000003,0.024,135.30547338709684,242.3499866666668,0.0,0.0,314.9817391304347,244.33750000000003,0.0,0.0,0.0,0.0,960.0,896.0000000000002,24.5,27.6,65.65521229999999,92.96714620000002,35.26321029304025,45.77386907020879,0.5098448,0.47242619999999996,0.0,0.0,0.009375000000000022,0.0,0.4997834,0.5887909,0.5815965,0.486931,57746.743588799996,100500.98275200001
32,31.78234289937578,10.595497679700637,0.0,0.0,320.0,640.0,180.0,360.0,0.0,3.334,30.0,10.4,104613.73089705461,63895.31555866168,12.707126,52.780949199999995,0.012800000000000004,0.05920000000000003,27.536366666666673,412.9795333333337,0.0,0.0,223.04666666666665,431.2800000000007,0.0,0.0,0.0,0.0,640.0,320.0,9.5,30.0,39.1925769,5.8233314,145.7061863736263,0.5615306818181822,0.6704859999999999,0.48040739999999993,0.0,0.0,0.029296875,0.0,0.721741,0.4351791,0.69519,0.4747315,57770.299515599996,100450.85184
33,37.947693422082864,8.996771293860613,0.0,0.0,640.0,480.0,360.0,270.0,0.0,1.448,26.0,8.1,202100.71016363375,49591.4859067085,33.6394098,31.114068,0.0189,0.07839999999999998,121.66453500000003,120.19190808080813,0.0,0.0,445.0627362055934,444.4052631578949,0.0,0.0,0.0,0.0,400.0,320.0,10.0,22.4,6.5180166999999996,32.35907800000001,46.0776984520124,88.5059228900256,0.9494429,0.9384339,0.130078125,0.09296875000000002,0.03125,0.010937499999999989,1.1116405,0.7343723999999999,0.7254335,0.651108,57985.0251057,100450.30161600001
34,150.47781527065905,158.9727974820392,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.0,29.0,29.4,1275859.4307133143,1341181.5338178528,28.209627,27.3735995,0.01,0.010499999999999999,41.18804999999993,37.47427333333333,0.0,0.0,33.31999999999995,58.83230769230759,0.0,0.0,0.0,0.0,1280.0,1280.0,29.5,29.0,3.4246332,1.7880032000000001,0.0013168343195261397,0.00076182795698862,0.5724607999999999,0.5693554999999999,0.0,0.0,0.0,0.0,0.5718322,0.569931,0.5758212,0.5696105,57975.76512,100652.943408
35,143.9017306544632,158.130691395497,1.0,0.0,1280.0,1280.0,720.0,720.0,0.262,0.275,28.0,28.0,1197944.0344083796,1324813.9071608528,68.5782564,94.820993,0.026600000000000002,0.026,127.70128666666656,166.17510333333334,0.0,0.0,165.9328063241106,74.58333333333361,0.0,0.0,0.0,0.0,1280.0,1184.0000000000005,30.0,30.0,63.9131012,53.5134668,15.612197831577419,16.278360035234243,0.138527,0.1278042,0.0,0.0,0.0,0.0,0.1363605,0.1276212,0.13508260000000002,0.1286254,57853.014886799996,100403.42760000001
36,158.58319158678353,150.37045618914,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.239,29.0,30.0,1351012.274861676,1294669.7714622875,26.3732864,35.895890200000004,0.013,0.012400000000000001,40.28105333333331,53.293812903225856,0.0,0.0,50.68790697674418,74.74000000000004,0.0,0.0,0.0,0.0,1280.0,1184.0000000000005,30.0,30.0,4.145181399999999,0.8983208,0.00103870270270157,0.00080625187766631,0.2733612,0.2738402,0.0,0.0,0.0,0.0,0.2766799999999999,0.2708862,0.28752900000000003,0.2817932,58033.7762004,100617.19464
37,158.42665872596595,160.45895827722325,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.196,29.4,29.0,1363161.242611911,1352080.9810146268,27.9515135,31.1846104,0.012,0.012,38.16317816091963,42.07016666666666,0.0,0.0,55.12195121951216,70.23999999999997,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,0.46791259999999996,3.0082748,0.0011206632653060198,0.0008101892871526501,0.1292818,0.1240993,0.0,0.0,0.0,0.0,0.123398,0.1224641999999999,0.1344985,0.131502,57281.644879199994,100655.70336000001
38,145.83455961237541,158.2133168748963,0.0,6.0,1280.0,1280.0,720.0,720.0,0.0,0.686,28.2,27.6,1224460.268295056,1332596.2652123568,72.974369,71.64498160000001,0.0311,0.0264,138.98849999999973,124.93029490196074,0.0,0.0,136.84705882352952,197.14416666666662,0.0,0.0,0.0,0.0,1280.0,320.0,30.0,30.0,26.1737662,49.2588487,9.431495793192035,15.59546088553933,0.2818328,0.3130154,0.0,0.0,0.0,0.0,0.2787962,0.3103914,0.285437,0.321594,57860.695563299996,100469.92948800001
39,149.41200239752186,163.66757165918892,0.0,0.0,1280.0,1280.0,720.0,720.0,0.221,0.0,29.3,30.0,1267977.1978963937,1383141.1239182712,25.607714400000003,28.189279600000003,0.010600000000000002,0.011,42.25475999999998,37.36221999999999,0.0,0.0,44.60000000000002,31.128571428571473,0.0,0.0,0.0,0.0,1280.0,1280.0,30.0,30.0,1.254391,3.7827176000000002,0.0009753086419745,0.0007402194625138,0.42308049999999997,0.42000719999999997,0.0,0.0,0.0,0.0,0.42302699999999993,0.4203189999999999,0.42406449999999996,0.4351011999999999,57106.044323999995,99341.51808000001
40,78.37759839333305,52.4637713809731,0.0,0.0,960.0,1280.0,540.0,720.0,0.0,2.3950000000000014,27.4,8.6,590189.8740855843,393240.931424306,71.2775256,80.5418208,0.023,0.07180000000000003,150.90307151515145,293.18911466666685,0.0,0.0,181.15428571428575,237.25000000000074,0.0,0.0,0.0,0.0,1280.0,896.0000000000002,7.8000000000000025,29.9,48.43308609999999,66.0984472,57.51851485576918,52.37677965838508,0.4189392000000002,0.3292754,0.0,0.0,0.01953125,0.0,0.318741,0.2926302,0.434914,0.31415380000000004,57913.0798365,100039.90680000001
41,145.93491664247182,155.74188380306924,0.0,7.0,1280.0,1280.0,720.0,720.0,0.0,0.53,27.3,25.2,1225418.271251395,1317912.3257260276,69.8320418,90.931121,0.027,0.029200000000000007,150.46401999999983,144.9138266666667,0.0,0.0,115.08723404255315,206.3623529411765,0.0,0.0,0.0,0.0,1280.0,1184.0000000000005,30.0,30.0,41.4069382,34.056310200000006,12.77457028344466,12.7965203713528,0.4394423,0.4357892,0.0,0.0,0.00390625,0.0,0.43736839999999994,0.4297608,0.43603499999999995,0.43335749999999995,57736.0276416,100542.01516800001
42,118.48674318805229,164.75052856386026,8.0,10.0,1280.0,1280.0,720.0,720.0,2.185,0.419,29.0,26.8,976308.1466894952,1411332.8228935057,76.1126055,145.8501014,0.028999999999999998,0.0263,145.22990913978498,216.97826559139784,0.0,0.0,200.88686779059458,190.5892307692309,0.0,0.0,0.0,0.0,1280.0,1280.0,29.0,30.0,29.8201164,80.349609,9.828206329113916,14.16719375278893,0.1337586,0.1346558,0.0,0.0,0.00390625,0.0,0.14134249999999998,0.1349577999999999,0.13618449999999999,0.14778139999999998,57650.415870599994,100259.18481600001
43,155.7135790618568,157.39105814407395,0.0,0.0,1280.0,1280.0,720.0,720.0,0.0,0.279,30.0,30.0,1312926.1357727586,1331185.3264331697,21.9148272,26.392797400000003,0.01,0.01,33.3865866666667,37.30978571428573,0.0,0.0,37.921885995777664,40.94,0.0,0.0,0.0,0.0,1280.0,1280.0,29.0,29.8,1.6713537,2.5947052,0.00116524269928949,0.0007518866199325801,0.4230425,0.4219281,0.0,0.0,0.0,0.0,0.4345475,0.4252825,0.422676,0.421608,58009.4264295,100589.51784000001
