ID             ,IT01V_packetsRecieved_ellen ,IT01V_packetsRecieved_aadya ,IT01V_packetsLost_ellen ,IT01V_packetsLost_aadya ,IT01V_frameWidth_ellen ,IT01V_frameWidth_aadya ,IT01V_frameHeight_ellen ,IT01V_frameHeight_aadya ,IT01V_totalFreezesDuration_ellen ,IT01V_totalFreezesDuration_aadya ,IT01V_framesPerSecond_ellen ,IT01V_framesPerSecond_aadya ,IT01V_bytesReceived_in_bits_s_ellen ,IT01V_bytesReceived_in_bits_s_aadya ,IT01V_totalProcessingDelay_ellen ,IT01V_totalProcessingDelay_aadya ,IT01V_jitter_ellen   ,IT01V_jitter_aadya   ,IT01V_jitterBufferDelay_emissions_ellen ,IT01V_jitterBufferDelay_emissions_aadya ,IT01A_bytesReceived_in_bits_s_ellen ,IT01A_bytesReceived_in_bits_s_aadya ,IT01A_jitterBufferDelay_emissions_ellen ,IT01A_jitterBufferDelay_emissions_aadya ,OT01V_packetsSent_s_ellen ,OT01V_packetsSent_s_aadya ,OT01V_bytesSent_in_bits_s_ellen ,OT01V_bytesSent_in_bits_s_aadya ,OT01V_frameWidth_ellen ,OT01V_frameWidth_aadya ,OT01V_framesPerSecond_ellen ,OT01V_framesPerSecond_aadya ,OT01V_totalPacketSendDelay_ellen ,OT01V_totalPacketSendDelay_aadya ,OT01V_totalPacketSendDelay_packetsSent_in_ms_ellen ,OT01V_totalPacketSendDelay_packetsSent_in_ms_aadya ,RIV_roundTripTime_ellen ,RIV_roundTripTime_aadya ,RIV_fractionLost_ellen ,RIV_fractionLost_aadya ,RIA_fractionLost_ellen ,RIA_fractionLost_aadya ,RIA_roundTripTime_ellen ,RIA_roundTripTime_aadya ,ROA_roundTripTime_ellen ,ROA_roundTripTime_aadya ,AP_totalPlayoutDelay_ellen ,AP_totalPlayoutDelay_aadya
seymore12      ,        155.0656966550245   ,       165.75590966415663   ,     1.0                ,     1.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.0                ,         29.0               ,        30.0                ,                1317966.3825735648  ,               1406531.154444456    ,              46.925542          ,              41.812901499999995 ,0.015                ,0.012550000000000002 ,                     58.05              ,                     53.3150475         ,                                0.0 ,                    0.0             ,                      85.0              ,                      77.63276019476562 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       30.0 ,              2.9003373          ,             1.1724654499999998  ,                             0.5018869879518061    ,                             0.1749007412398918    ,   0.0557633            ,    0.0479487999999999  ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.049065899999999996 ,   0.0476996            ,   0.05906989999999991  ,   0.05232319999999999  ,        57944.78354700001  ,         97454.93395199999
seymore13      ,        157.71346838531625  ,       164.79071723687218   ,     0.0                ,     0.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.0                ,         26.9               ,        28.9                ,                1334526.5082087824  ,               1398719.4951710664   ,              34.1037786         ,              36.735085950000006 ,0.014100000000000001 ,0.013                ,                     46.45051142857136  ,                     46.43133540983606  ,                                0.0 ,                    0.0             ,                      69.3285714285713  ,                     165.87424809561338 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       26.0 ,              0.9780114999999999 ,             0.9201977           ,                             0.00122036207540148   ,                             0.11299166134525308   ,   0.0550992            ,    0.06512139999999997 ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.06556540000000001  ,   0.054527749999999924 ,   0.0548291            ,   0.057097549999999914 ,        57949.07584409999  ,         98588.22547199999
seymore21      ,        157.29568239104387  ,        38.015175454543765  ,     0.0                ,     0.0                ,                1280.0 ,                 480.0 ,                  720.0 ,                  270.0 ,              0.0                ,              0.0                ,         29.7               ,        16.700000000000003  ,                1329561.0856457679  ,                242945.96517728563  ,              40.621229799999995 ,              41.5968266         ,0.018                ,0.028800000000000013 ,                     57.91865333333326  ,                    124.65194444444451  ,                                0.0 ,                    0.0             ,                     132.39999999999992 ,                     122.89764705882354 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 480.0 ,                1280.0 ,         18.0               ,                       30.0 ,             24.189293           ,             0.2331806           ,                            10.74163999999996      ,                             0.0008180512212105101 ,   0.057434             ,    0.060562            ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.0507199999999999   ,   0.0809479999999999   ,   0.08847              ,   0.0530239999999999   ,        56726.998209       ,         94042.88736
seymore24      ,        145.890558559269    ,       154.8984957707384    ,     1.1000000000000014 ,    12.100000000000001  ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.0                ,         27.6               ,        28.9                ,                1219638.9596706561  ,               1300026.945398458    ,              56.8805214         ,              42.5211002         ,0.023                ,0.02                 ,                     86.10596333333324  ,                     65.0484066666667   ,                                0.0 ,                    0.0             ,                      84.97999999999864 ,                     155.75238095238143 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       26.4 ,              1.2352819          ,             1.2964342000000004  ,                             0.00118447626841181   ,                             0.0008745119910765007 ,   0.0619199999999999   ,    0.072723            ,   0.0                 , 0.01953125            , 0.0078125             ,    0.0                ,   0.0596919999999999   ,   0.07338              ,   0.064194             ,   0.081894             ,        57742.5376395      ,         98407.27276800001
seymore31      ,        143.79980602652546  ,        10.200164383020516  ,     1.0                ,     6.0                ,                1280.0 ,                 640.0 ,                  720.0 ,                  360.0 ,              0.0                ,             10.088              ,         29.0               ,        11.8                ,                1205168.2478609788  ,                 58511.704404496966 ,              36.058006999999996 ,              91.733194          ,0.014100000000000001 ,0.238                ,                     49.3748866666667   ,                    237.10035384615912  ,                                0.0 ,                  338.4027431710413 ,                     112.74580645161295 ,                    1223.0588235294106  ,                      0.0 ,       12.104514708153353 ,                            0.0 ,              69927.00864816562 ,                1280.0 ,                1280.0 ,         29.0               ,                       30.0 ,              3.4767466          ,            19.83416900000002    ,                             1.686409380433585     ,                             9.89054442640692      ,   0.051202299999999916 ,    0.6267453           ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.053299400000000004 ,   0.6430022            ,   0.0538083            ,   0.6613326            ,        57741.2606799      ,        138383.240832
seymore33      ,        149.31560962751095  ,       105.90697911040554   ,     0.0                ,     0.0                ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.0                ,              0.205              ,         29.0               ,        13.0                ,                1256924.0209721036  ,                905811.1894928564   ,              31.204764700000002 ,              41.385643          ,0.015                ,0.027200000000000002 ,                     43.2090766666667   ,                    109.1274130434783   ,                                0.0 ,                    0.0             ,                     144.71999999999989 ,                     155.31999999999994 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                1280.0 ,         12.2               ,                       30.0 ,             17.024836999999998  ,             0.4022018           ,                             1.1342598303364966    ,                             0.00090198737121968   ,   0.0524295            ,    0.06301599999999992 ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.06159679999999999  ,   0.05565199999999991  ,   0.0498324            ,   0.05274079999999999  ,        57768.9788529      ,         99019.249536
dandenong1     ,         80.48204777935346  ,       148.79063186920354   ,     0.0                ,     0.0                ,                 960.0 ,                1280.0 ,                  540.0 ,                  720.0 ,              0.219              ,              0.337              ,         22.0               ,        29.0                ,                 643645.2757551589  ,               1255114.136233993    ,             127.46636910000001  ,              80.19244379999999  ,0.031                ,0.027100000000000003 ,                    275.19258709677416  ,                    118.38106559139784  ,                                0.0 ,                    0.0             ,                     402.50000000000153 ,                     223.50000000000026 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                 960.0 ,         30.0               ,                       23.1 ,             41.735803           ,            91.8378526           ,                             4.725480132450331     ,                            34.2511333333333       ,   0.1686584999999999   ,    0.15691509999999997 ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.09027899999999998  ,   0.1510800000000001   ,   0.11643549999999996  ,   0.1191386999999999   ,        56777.953554       ,        101511.59376
dandenong2     ,         28.608488510358193 ,        44.80312784803042   ,     0.0                ,    11.0                ,                 960.0 ,                1280.0 ,                  540.0 ,                  720.0 ,              2.243              ,              0.4577000000000033 ,          5.9               ,        14.600000000000001  ,                 243034.39474619876 ,                361128.66505938413  ,             123.594317          ,              84.85163150000001  ,0.0911               ,0.043800000000000006 ,                    626.958014367816    ,                    219.45102758620658  ,                                0.0 ,                    0.0             ,                     967.1              ,                     524.9545454545454  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                 960.0 ,         19.1               ,                        5.1 ,            100.615923           ,            94.04989469999997    ,                            94.24731649122805      ,                           146.21582222222224      ,   0.1401352000000001   ,    1.147842            ,   0.0                 , 0.09765625            , 0.0                   ,    0.3671875          ,   0.10161890000000001  ,   1.01561              ,   0.12169209999999994  ,   0.9506143500000008   ,        57941.453115       ,         97409.26915200001
dandenong3     ,         68.99365054390194  ,       155.8988682452962    ,     1.0                ,     4.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              3.426              ,              1.469              ,         13.0               ,        24.9                ,                 561914.7375125564  ,               1299871.1843380004   ,             134.635257          ,              75.2044954         ,0.048                ,0.029100000000000004 ,                    331.377470588235    ,                    145.8595277217742   ,                                0.0 ,                    0.0             ,                    1055.426705370101   ,                     347.08163265306115 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       14.1 ,             44.9645395          ,           131.8487847           ,                             5.497728005115089     ,                            56.67820521963817      ,   0.17984              ,    0.21776864999999995 ,   0.0                 , 0.09960937500000003   , 0.0                   ,    0.02734375         ,   0.0704499999999999   ,   0.10923              ,   0.150055             ,   0.588745             ,        57860.630736299994 ,         97536.28636800002
mordialloc2    ,         19.603555036242142 ,        11.606104076273999  ,     0.0                ,     0.0                ,                 480.0 ,                 320.0 ,                  270.0 ,                  180.0 ,              6.420850000000001  ,              3.36               ,          2.5               ,         6.6000000000000005 ,                 124067.01722631525 ,                 46893.13303055664  ,              70.41249565        ,              38.5571562         ,0.09010000000000001  ,0.07680000000000001  ,                    545.837554          ,                    297.79108947368417  ,                                0.0 ,                    0.0             ,                     536.1047180667433  ,                    1088.452380952381   ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 320.0 ,                 480.0 ,          8.700000000000001 ,                        4.1 ,             70.33952625         ,            42.892164400000006   ,                           414.8548030092592       ,                            88.40841125000007      ,   0.266248             ,    0.7511749999999999  ,   0.0                 , 0.0859375             , 0.0                   ,    0.298828125        ,   0.23005359999999997  ,   0.7516555            ,   0.241098             ,   0.61127085           ,        51889.594172850004 ,         84839.33592000001
mordialloc3    ,         13.726210523716654 ,        15.00127665731613   ,     0.0                ,     0.0                ,                 480.0 ,                 320.0 ,                  270.0 ,                  180.0 ,              5.736              ,              2.4100000000000006 ,          3.7               ,         6.0                ,                 102783.11350090711 ,                 77589.53873400205  ,              91.59408685000002  ,              86.71269539999999  ,0.1579               ,0.0738               ,                    448.97748958333324  ,                    383.86248333333344  ,                                0.0 ,                    0.0             ,                     667.9999999999998  ,                     913.4782608695656  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 320.0 ,                 480.0 ,         11.0               ,                        6.0 ,             46.783559           ,            84.19699399999999    ,                           232.48062078477074      ,                           267.287921875           ,   0.28829479999999996  ,    0.25531             ,   0.0                 , 0.0                   , 0.0                   ,    0.16796875         ,   0.2644594            ,   0.2594909999999999   ,   0.30236199999999996  ,   0.280518             ,        51626.633877       ,         95090.268576
brighton1      ,        159.57511447461405  ,       155.8830129576444    ,     4.0                ,     2.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.0                ,         29.9               ,        30.0                ,                1321088.288405055   ,               1297802.4071647744   ,              40.1437742         ,              43.310731000000004 ,0.017                ,0.018                ,                     55.348043333333464 ,                     58.165356666666725 ,                                0.0 ,                    0.0             ,                      85.74468085106389 ,                      86.40000000000025 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       30.0 ,              2.404224           ,             0.549171            ,                             0.001098837209301     ,                             0.0009642857142856    ,   0.0574649999999999   ,    0.0583189999999999  ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.0702209999999999   ,   0.063248             ,   0.078522             ,   0.055893             ,        56990.066616       ,         95862.077712
brighton2      ,        155.880665601868    ,       156.68419098030205   ,     0.0                ,     0.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.0                ,         29.0               ,        30.0                ,                1310828.5505229523  ,               1327955.4320249625   ,              33.6290082         ,              34.8358594         ,0.016100000000000003 ,0.0162               ,                     44.89422999999999  ,                     50.40206666666665  ,                                0.0 ,                    0.0             ,                     149.0              ,                      88.34947368421061 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       29.0 ,              0.312905           ,             0.4972835           ,                             0.0012483660130718    ,                             0.0007765405150289399 ,   0.056671             ,    0.055756            ,   0.0                 , 0.0                   , 0.0234375             ,    0.0                ,   0.0608369999999999   ,   0.0794069999999999   ,   0.061188             ,   0.059036             ,        56984.249385       ,         97221.692928
brighton3      ,        147.31366978823803  ,       142.79071097998838   ,     2.0                ,     0.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.195              ,         26.6               ,        27.0                ,                1246936.0493477974  ,               1195712.1804621054   ,              46.4621038         ,              40.887652          ,0.03420000000000001  ,0.032                ,                     71.83582095238086  ,                     64.59902311827959  ,                                0.0 ,                    0.0             ,                     134.46691176470588 ,                     154.36081632653057 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       29.0 ,             28.018013           ,             2.5662984           ,                             7.704861635220093     ,                             0.535288266160546     ,   0.219833             ,    0.201981            ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.1718599999999999   ,   0.163361             ,   0.1724399999999999   ,   0.184563             ,        56136.363822       ,         97161.4716
toorak1        ,        120.987798252425    ,       106.16980287940096   ,     2.0                ,     0.0                ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.191              ,              1.269              ,         24.9               ,        16.200000000000003  ,                1009197.8983158348  ,                852519.0774781132   ,             117.004673          ,              85.4989192         ,0.033                ,0.043399999999999994 ,                    203.29534375000003  ,                    313.00344904347816  ,                                0.0 ,                    0.0             ,                     366.5129411764703  ,                     561.428571428571   ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                1280.0 ,         19.0               ,                       30.0 ,            253.3741295          ,            18.59405             ,                             8.305187361809045     ,                             4.1831011904761946    ,   0.09127              ,    0.0931715           ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.11913654999999992  ,   0.0819597999999999   ,   0.16089645000000014  ,   0.14507910000000002  ,        57801.28774769999  ,         95617.49424
toorak2        ,        147.524530140858    ,       120.05359353788758   ,     0.0                ,     1.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              1.403              ,              0.325              ,         28.200000000000003 ,        28.0                ,                1217154.5359382383  ,                975708.4158310503   ,              79.1795566         ,             107.382253          ,0.026300000000000004 ,0.027100000000000003 ,                    120.33655499999998  ,                    162.61560645161308  ,                                0.0 ,                    0.0             ,                     449.4565826330528  ,                     332.2              ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,         30.0               ,                       29.1 ,             53.553859499999994  ,            22.661836            ,                             9.657833658305055     ,                             6.208266666666667     ,   0.07791400000000001  ,    0.09211719999999991 ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.0869858            ,   0.07389090000000001  ,   0.0655338            ,   0.13982199999999992  ,        57862.433897099996 ,         95558.00544
toorak3        ,         95.08680519511512  ,        80.91544511019433   ,     5.0                ,     2.0000000000000284 ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              1.117              ,              0.975              ,         17.9               ,        16.700000000000003  ,                 790833.9560665557  ,                642227.4061090356   ,             101.976215          ,              83.6695103         ,0.04                 ,0.0381               ,                    218.9032666666667   ,                    163.92978000000008  ,                                0.0 ,                    0.0             ,                     394.2799999999999  ,                     397.0588235294114  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                1280.0 ,         29.0               ,                       27.2 ,             10.8767952          ,            25.5191122           ,                             4.998493235581627     ,                            11.85154592750537      ,   0.19338679999999997  ,    0.19105949999999997 ,   0.0                 , 0.0220703125          , 0.0                   ,    0.0162109375       ,   0.1816769999999999   ,   0.21489839999999993  ,   0.1758851999999999   ,   0.16245299999999996  ,        58039.1016282      ,         98260.767456
cbd1           ,        105.65214131416134  ,        37.590900235230784  ,     0.0                ,     0.0                ,                 960.0 ,                 960.0 ,                  540.0 ,                  540.0 ,              0.0                ,              2.772              ,         15.700000000000001 ,         7.0                ,                 889773.2368413283  ,                316471.9878267964   ,              52.08683450000001  ,              30.9594192         ,0.021300000000000006 ,0.12639999999999998  ,                    139.65108214285706  ,                    109.08438857142885  ,                                0.0 ,                    0.0             ,                     142.49999999999923 ,                     199.71             ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                 960.0 ,          6.5               ,                       16.0 ,             13.660612           ,             7.823592199999999   ,                            34.230999999999995     ,                             0.00102680792747206   ,   0.053772             ,    0.0705409999999999  ,   0.0                 , 0.0                   , 0.0625                ,    0.0                ,   0.046021             ,   0.056671             ,   0.059738             ,   0.061569             ,        57234.317288399994 ,         97282.613472
cbd2           ,         77.88397360130655  ,        60.2949623874089    ,     0.0                ,     0.0                ,                 960.0 ,                1280.0 ,                  540.0 ,                  720.0 ,              0.431              ,              1.554              ,          8.0               ,         8.8                ,                 683368.6500111205  ,                444017.8829511426   ,              98.0288823         ,             105.87812339999999  ,0.0553               ,0.04620000000000002  ,                    311.76386666666673  ,                    502.9795294117649   ,                                0.0 ,                    0.0             ,                     296.9999999999992  ,                     232.25641025641062 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                 960.0 ,         10.0               ,                        8.0 ,            716.9361759999999    ,            56.510691300000005   ,                           573.5622941176471       ,                            18.868029338103792     ,   0.0596919999999999   ,    0.11046459999999995 ,   0.0                 , 0.0078125             , 0.06640625            ,    0.0                ,   0.057526             ,   0.0827406            ,   0.059189             ,   0.07923440000000001  ,        56594.587518       ,         93810.57552
cbd3           ,        134.2800518187732   ,        46.195439639649635  ,     2.0                ,     0.0                ,                1280.0 ,                 960.0 ,                  720.0 ,                  540.0 ,              0.42               ,              2.678              ,         16.9               ,         6.9                ,                1134027.6672847965  ,                381181.5489430561   ,              57.729288800000006 ,              60.584729900000006 ,0.02790000000000001  ,0.07110000000000005  ,                    115.32540333333345  ,                    177.58308823529336  ,                                0.0 ,                    0.0             ,                     243.73999999999987 ,                     596.9132653061224  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                1280.0 ,         10.2               ,                       16.0 ,            267.3771243          ,            16.0753978           ,                           135.13731681783764      ,                             3.990600328137816     ,   0.056435             ,    0.28429485          ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.060638             ,   0.2791246            ,   0.059174             ,   0.34650840000000005  ,        57441.15268289999  ,         96884.581824
brunswickwest1 ,         68.33805045540441  ,        30.983519498824627  ,     1.0                ,    56.0                ,                1280.0 ,                1280.0 ,                  720.0 ,                  720.0 ,              0.0                ,              0.81               ,         16.6               ,        21.0                ,                 567622.4724213483  ,                263267.9646498838   ,             123.48474180000001  ,              41.8885            ,0.029200000000000004 ,0.036                ,                    247.333064516129    ,                     63.171233333333504 ,                                0.0 ,                    0.0             ,                     234.98499999999996 ,                     108.46022727272738 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                1280.0 ,          7.0               ,                       18.3 ,              1.3985593999999995 ,            50.780595299999995   ,                            13.12429388888888      ,                             7.797986457572653     ,   0.08075              ,    0.4389967999999998  ,   0.0                 , 0.0                   , 0.09375               ,    0.0                ,   0.08223              ,   0.4824155999999998   ,   0.069687             ,   0.5003847999999997   ,        57502.0098891      ,         97212.260064
brunswickwest2 ,        112.72035579464581  ,        38.98837874513734   ,     0.0                ,     0.0                ,                 960.0 ,                 480.0 ,                  540.0 ,                  270.0 ,              0.0                ,              0.0                ,         26.0               ,        19.0                ,                 929557.5643379544  ,                262992.7305230788   ,              80.7979445         ,              58.0490599         ,0.026300000000000018 ,0.028100000000000003 ,                    163.65646999999998  ,                    113.92409133333314  ,                                0.0 ,                    0.0             ,                     239.16666666666683 ,                     198.92307692307676 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 480.0 ,                 960.0 ,         19.0               ,                       20.5 ,             12.608894           ,            97.2949864           ,                             3.0032666666666645    ,                            10.050883411142307     ,   0.104874             ,    0.0630564999999999  ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.107773             ,   0.071396             ,   0.187408             ,   0.089386             ,        56932.4213892      ,         98472.42883200002
brunswickwest3 ,         39.77487350540821  ,       101.02688074085874   ,     0.0                ,     0.0                ,                 480.0 ,                 960.0 ,                  270.0 ,                  540.0 ,              0.0                ,              0.622              ,         18.8               ,        15.8                ,                 256540.26110502667 ,                851205.1429885066   ,              42.5929246         ,             150.964269          ,0.017599999999999998 ,0.039                ,                     69.34694333333344  ,                    285.1914545454548   ,                                0.0 ,                    0.0             ,                     107.11607142857144 ,                     144.1071428571428  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                 480.0 ,         17.0               ,                       18.2 ,            136.28370959999998   ,             2.2275761000000003  ,                            18.919779677419363     ,                             0.0008099485420253899 ,   0.0691379999999999   ,    0.0600383           ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.10228              ,   0.0548781            ,   0.0758669999999999   ,   0.054344599999999896 ,        57339.556911       ,         97561.568064
northcote1     ,         39.677197540889416 ,       153.9045275360138    ,     0.0                ,     2.0                ,                 480.0 ,                1280.0 ,                  270.0 ,                  720.0 ,              1.406              ,              0.0                ,         10.0               ,        23.400000000000002  ,                 294439.68725832156 ,               1305733.734506708    ,              42.0778616         ,              59.5224217         ,0.047200000000000006 ,0.020500000000000008 ,                    109.77601285266473  ,                     84.70697333333338  ,                                0.0 ,                    0.0             ,                     154.96153846153783 ,                     156.7741935483872  ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                 480.0 ,         26.2               ,                        8.2 ,             12.450934899999998  ,           142.27849799999998    ,                             0.00113848510165148   ,                             2.7342717391301394    ,   0.0560149999999999   ,    0.0612949999999999  ,   0.0                 , 0.0                   , 0.0                   ,    0.05859375         ,   0.0524139999999999   ,   0.052902             ,   0.054535             ,   0.0602259999999999   ,        57391.7456889      ,         95541.02116799999
northcote2     ,        101.77018943068067  ,       105.80104972819792   ,     0.0                ,     0.0                ,                 960.0 ,                 960.0 ,                  540.0 ,                  540.0 ,              0.0                ,              2.036              ,         13.600000000000001 ,        25.60000000000001   ,                 856590.8223118638  ,                844523.9927136851   ,              71.4686718         ,              96.41388580000002  ,0.023300000000000005 ,0.050100000000000006 ,                    115.73711011494254  ,                    222.0699692307692   ,                                0.0 ,                    0.0             ,                     140.5              ,                     176.53333333333327 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                 960.0 ,                 960.0 ,         14.0               ,                       11.0 ,            357.5910928          ,             9.019747            ,                             2.669225718308372     ,                             0.2071067567567519    ,   0.055603             ,    0.05899             ,   0.0                 , 0.0                   , 0.015625              ,    0.0                ,   0.055359             ,   0.055679             ,   0.062256             ,   0.057648             ,        57635.411198400005 ,         98046.50851200001
northcote3     ,        102.46125383504041  ,       139.91573141362727   ,     0.0                ,     0.0                ,                 960.0 ,                1280.0 ,                  540.0 ,                  720.0 ,              0.254              ,              0.527              ,         11.500000000000002 ,        23.8                ,                 847788.9401748481  ,               1189869.2857881642   ,              54.20431140000001  ,              74.5413281         ,0.031100000000000003 ,0.024200000000000003 ,                     94.76847767857143  ,                     97.34120964912253  ,                                0.0 ,                    0.0             ,                      89.0              ,                     101.55555555555533 ,                      0.0 ,        0.0               ,                            0.0 ,                  0.0           ,                1280.0 ,                 960.0 ,         25.0               ,                       10.3 ,             52.7141914          ,            13.664777200000001   ,                             4.2530663963991655    ,                             4.4669394605394634    ,   0.05928              ,    0.057449            ,   0.0                 , 0.0                   , 0.0                   ,    0.0                ,   0.0524289999999999   ,   0.0579219999999999   ,   0.0544739999999999   ,   0.057892             ,        57503.8758924      ,         98043.10761600001
