condition,ellen_up,ellen_down,ellen_rtt,ellen_audio_MOS,ellen_video_MOS,ellen_MOS,aadya_up,aadya_down,aadya_rtt,aadya_audio_MOS,aadya_video_MOS,aadya_MOS,agg_audio_MOS,agg_video_MOS,agg_MOS
11,50000.0,100000.0,50.0,3.841666666666667,3.0423333333333336,3.393333333333333,1000.0,12000.0,100.0,4.068333333333333,3.7114999999999996,3.876666666666667,3.7541666666666664,3.0423333333333336,3.393333333333333
12,50000.0,100000.0,50.0,3.586,2.5733333333333333,2.9766666666666666,500.0,12000.0,100.0,4.201666666666667,3.6925000000000003,3.9333333333333336,3.586,2.5733333333333333,2.9766666666666666
13,50000.0,100000.0,50.0,4.239833333333333,3.6933333333333334,3.9499999999999997,20000.0,5000.0,100.0,4.193333333333333,3.6473333333333335,3.9,4.166666666666667,3.640333333333333,3.8833333333333333
14,50000.0,100000.0,50.0,4.195666666666667,3.6925000000000003,3.926666666666667,5000.0,5000.0,100.0,4.221666666666667,3.6806666666666668,3.9299999999999997,4.160833333333334,3.6745,3.9066666666666667
15,50000.0,100000.0,50.0,3.8236666666666665,2.6545,3.09,1000.0,5000.0,100.0,4.018166666666667,3.654833333333334,3.823333333333333,3.8236666666666665,2.6545,3.09
16,50000.0,100000.0,50.0,3.1316666666666664,1.8758333333333335,2.3233333333333333,500.0,5000.0,100.0,3.255333333333333,3.640833333333333,3.276666666666667,2.69,1.8758333333333335,2.3233333333333333
17,50000.0,100000.0,50.0,4.164,3.698166666666667,3.9133333333333336,20000.0,2000.0,100.0,4.068833333333333,3.4933333333333336,3.7533333333333334,4.056166666666667,3.4933333333333336,3.7533333333333334
18,50000.0,100000.0,50.0,4.133,3.6283333333333334,3.8633333333333333,5000.0,2000.0,100.0,3.913166666666667,3.4218333333333333,3.64,3.913166666666667,3.4218333333333333,3.64
19,50000.0,100000.0,50.0,3.4345,2.4245,2.8200000000000003,1000.0,2000.0,100.0,3.624166666666667,3.48,3.543333333333333,3.301833333333333,2.4245,2.8200000000000003
20,50000.0,100000.0,50.0,3.2761666666666667,2.3428333333333335,2.6300000000000003,500.0,2000.0,100.0,3.9953333333333334,3.438,3.6933333333333334,3.2761666666666667,2.2803333333333335,2.6300000000000003
21,50000.0,100000.0,50.0,4.264,3.6965000000000003,3.96,20000.0,50000.0,250.0,3.565,3.6630000000000003,3.6100000000000003,3.565,3.6585,3.6100000000000003
22,50000.0,100000.0,50.0,4.117500000000001,3.642333333333333,3.8666666666666667,5000.0,50000.0,250.0,3.981333333333333,3.6351666666666667,3.8000000000000003,3.9365,3.603666666666667,3.7733333333333334
23,50000.0,100000.0,50.0,3.6675,2.8441666666666667,3.1999999999999997,1000.0,50000.0,250.0,3.772,3.658,3.706666666666667,3.395,2.8441666666666667,3.1766666666666663
24,50000.0,100000.0,50.0,2.923,2.3605,2.56,500.0,50000.0,250.0,3.5288333333333335,3.672,3.5766666666666667,2.923,2.3605,2.56
25,50000.0,100000.0,50.0,4.1418333333333335,3.656166666666667,3.8833333333333333,20000.0,25000.0,250.0,3.5666666666666664,3.5366666666666666,3.5400000000000005,3.5666666666666664,3.5271666666666666,3.5400000000000005
26,50000.0,100000.0,50.0,4.0765,3.6486666666666667,3.85,5000.0,25000.0,250.0,3.9728333333333334,3.639,3.8000000000000003,3.9575,3.6323333333333334,3.7899999999999996
27,50000.0,100000.0,50.0,3.3878333333333335,2.769666666666667,3.046666666666667,1000.0,25000.0,250.0,3.986666666666667,3.6865,3.8333333333333335,3.3878333333333335,2.769666666666667,3.046666666666667
28,50000.0,100000.0,50.0,2.8083333333333336,2.2628333333333335,2.4566666666666666,500.0,25000.0,250.0,3.5376666666666665,3.605333333333333,3.5700000000000003,2.662333333333333,2.2628333333333335,2.41
29,50000.0,100000.0,50.0,4.261166666666667,3.628,3.9166666666666665,20000.0,12000.0,250.0,3.6999999999999997,3.6478333333333333,3.67,3.6999999999999997,3.5956666666666663,3.67
30,50000.0,100000.0,50.0,4.080666666666667,3.639,3.8433333333333337,5000.0,12000.0,250.0,3.9599999999999995,3.6115,3.776666666666667,3.8833333333333333,3.599833333333333,3.7466666666666666
31,50000.0,100000.0,50.0,3.5283333333333338,3.077,3.283333333333333,1000.0,12000.0,250.0,3.9440000000000004,3.6973333333333334,3.8166666666666664,3.5283333333333338,3.077,3.283333333333333
32,50000.0,100000.0,50.0,2.7631666666666668,1.6415,2.026666666666667,500.0,12000.0,250.0,2.922,3.6125000000000003,3.1933333333333334,2.6231666666666666,1.6415,2.026666666666667
33,50000.0,100000.0,50.0,4.114166666666667,3.6673333333333336,3.876666666666667,20000.0,5000.0,250.0,3.8035,3.6253333333333337,3.7066666666666666,3.8035,3.6253333333333337,3.7066666666666666
34,50000.0,100000.0,50.0,4.131833333333334,3.655666666666667,3.8800000000000003,5000.0,5000.0,250.0,3.9164999999999996,3.5926666666666667,3.7466666666666666,3.9164999999999996,3.5926666666666667,3.7466666666666666
35,50000.0,100000.0,50.0,3.345333333333333,2.783,3.0233333333333334,1000.0,5000.0,250.0,3.860666666666667,3.614666666666667,3.73,3.345333333333333,2.766666666666667,3.0233333333333334
36,50000.0,100000.0,50.0,1.885,2.0516666666666667,1.8866666666666667,500.0,5000.0,250.0,3.457333333333333,3.408333333333333,3.4133333333333336,1.885,2.0516666666666667,1.8866666666666667
37,50000.0,100000.0,50.0,4.205666666666667,3.6911666666666663,3.9299999999999997,20000.0,2000.0,250.0,3.4075,3.4115,3.4,3.4075,3.4115,3.4
38,50000.0,100000.0,50.0,4.214166666666666,3.689,3.9333333333333336,5000.0,2000.0,250.0,3.561166666666667,3.372833333333334,3.4499999999999997,3.561166666666667,3.372833333333334,3.4499999999999997
39,50000.0,100000.0,50.0,4.023833333333333,3.127166666666666,3.513333333333333,1000.0,2000.0,250.0,3.4013333333333335,3.4836666666666667,3.436666666666667,3.363,3.127166666666666,3.36
40,50000.0,100000.0,50.0,2.7793333333333337,2.057166666666667,2.3433333333333333,500.0,2000.0,250.0,3.439666666666666,3.4926666666666666,3.4433333333333334,2.7793333333333337,2.057166666666667,2.3433333333333333
41,50000.0,100000.0,50.0,4.085833333333333,3.6291666666666664,3.8433333333333333,20000.0,50000.0,400.0,3.2548333333333335,3.639333333333333,3.4266666666666663,3.2548333333333335,3.6063333333333336,3.4266666666666663
42,50000.0,100000.0,50.0,4.246333333333333,3.6328333333333336,3.9166666666666665,5000.0,50000.0,400.0,3.2933333333333334,3.6805,3.466666666666667,3.2933333333333334,3.6325000000000003,3.466666666666667
43,50000.0,100000.0,50.0,3.5900000000000003,3.000166666666667,3.266666666666667,1000.0,50000.0,400.0,3.4728333333333334,3.6773333333333333,3.5700000000000003,3.2591666666666668,3.000166666666667,3.1799999999999997
44,50000.0,100000.0,50.0,3.0193333333333334,2.3465000000000003,2.6300000000000003,500.0,50000.0,400.0,3.2243333333333335,3.655,3.4233333333333333,2.725,2.3465000000000003,2.5833333333333335
45,50000.0,100000.0,50.0,4.238166666666666,3.643666666666667,3.92,20000.0,25000.0,400.0,3.182166666666667,3.532,3.3433333333333337,3.182166666666667,3.5131666666666668,3.3433333333333337
46,50000.0,100000.0,50.0,3.904666666666667,3.574333333333333,3.73,5000.0,25000.0,400.0,3.483333333333333,3.6376666666666666,3.5566666666666666,3.483333333333333,3.564666666666666,3.5566666666666666
47,50000.0,100000.0,50.0,3.5188333333333333,2.5165,2.926666666666667,1000.0,25000.0,400.0,3.158333333333333,3.644166666666667,3.3733333333333335,3.1255,2.5165,2.926666666666667
48,50000.0,100000.0,50.0,3.3986666666666667,2.8691666666666666,3.1033333333333335,500.0,25000.0,400.0,3.3153333333333332,3.655,3.473333333333333,3.247833333333333,2.8691666666666666,3.1033333333333335
49,50000.0,100000.0,50.0,4.059333333333334,3.5091666666666668,3.76,20000.0,12000.0,400.0,3.4570000000000003,3.6611666666666665,3.5533333333333332,3.4570000000000003,3.5091666666666668,3.5533333333333332
50,50000.0,100000.0,50.0,4.088,3.4723333333333333,3.7566666666666664,5000.0,12000.0,400.0,3.3366666666666664,3.5203333333333333,3.42,3.3366666666666664,3.4440000000000004,3.42
51,50000.0,100000.0,50.0,3.7975,2.4135000000000004,2.9266666666666663,1000.0,12000.0,400.0,3.349833333333333,3.6613333333333333,3.4966666666666666,3.3048333333333333,2.4135000000000004,2.9266666666666663
52,50000.0,100000.0,50.0,2.863666666666667,2.0541666666666667,2.37,500.0,12000.0,400.0,2.7575000000000003,3.658,3.1366666666666667,2.6005000000000003,2.0541666666666667,2.37
53,50000.0,100000.0,50.0,4.214666666666667,3.6745,3.9266666666666663,20000.0,5000.0,400.0,3.062,3.6848333333333336,3.3333333333333335,3.062,3.6671666666666667,3.3333333333333335
54,50000.0,100000.0,50.0,4.1305000000000005,3.6203333333333334,3.856666666666667,5000.0,5000.0,400.0,3.3941666666666666,3.6016666666666666,3.4933333333333336,3.3941666666666666,3.5963333333333334,3.4933333333333336
55,50000.0,100000.0,50.0,3.34,3.0055,3.1466666666666665,1000.0,5000.0,400.0,3.3865,3.6286666666666663,3.5,3.1606666666666663,3.0055,3.1466666666666665
56,50000.0,100000.0,50.0,2.3876666666666666,1.593,1.8966666666666667,500.0,5000.0,400.0,2.831666666666667,3.6523333333333334,3.1300000000000003,2.1918333333333333,1.593,1.8966666666666667
57,50000.0,100000.0,50.0,4.210833333333333,3.673666666666667,3.9266666666666663,20000.0,2000.0,400.0,2.7441666666666666,3.1811666666666665,2.9333333333333336,2.7441666666666666,3.1811666666666665,2.9333333333333336
58,50000.0,100000.0,50.0,4.091333333333333,3.5898333333333334,3.8233333333333337,5000.0,2000.0,400.0,3.0956666666666663,3.4283333333333332,3.2466666666666666,3.0956666666666663,3.4283333333333332,3.2466666666666666
59,50000.0,100000.0,50.0,3.1903333333333332,2.9171666666666667,3.01,1000.0,2000.0,400.0,3.099,2.853666666666667,2.936666666666666,2.800333333333333,2.7168333333333337,2.81
60,50000.0,100000.0,50.0,2.9075,2.1225,2.3966666666666665,500.0,2000.0,400.0,2.89,3.529,3.1733333333333333,2.4151666666666665,2.1225,2.1766666666666663
61,50000.0,100000.0,50.0,4.1915000000000004,3.6006666666666667,3.8733333333333335,20000.0,50000.0,550.0,3.110666666666667,3.6445000000000003,3.356666666666667,3.110666666666667,3.5896666666666666,3.356666666666667
62,50000.0,100000.0,50.0,4.115333333333333,3.5749999999999997,3.8266666666666667,5000.0,50000.0,550.0,2.9979999999999998,3.687,3.3066666666666666,2.9979999999999998,3.5749999999999997,3.3066666666666666
63,50000.0,100000.0,50.0,3.8848333333333334,2.415,2.9466666666666668,1000.0,50000.0,550.0,3.0553333333333335,3.4516666666666667,3.23,3.0553333333333335,2.415,2.8333333333333335
64,50000.0,100000.0,50.0,2.4653333333333336,2.842,2.57,500.0,50000.0,550.0,2.157833333333333,3.6670000000000003,2.66,2.157833333333333,2.842,2.57
65,50000.0,100000.0,50.0,4.0305,3.6270000000000002,3.813333333333333,20000.0,25000.0,550.0,2.888,3.655,3.2133333333333334,2.888,3.603,3.2133333333333334
66,50000.0,100000.0,50.0,4.058666666666666,3.5236666666666667,3.77,5000.0,25000.0,550.0,2.827666666666667,3.4964999999999997,3.1199999999999997,2.827666666666667,3.419166666666667,3.1199999999999997
67,50000.0,100000.0,50.0,3.4591666666666665,2.28,2.7066666666666666,1000.0,25000.0,550.0,2.8106666666666666,3.561833333333334,3.1300000000000003,2.8106666666666666,2.28,2.67
68,50000.0,100000.0,50.0,2.2901666666666665,2.345666666666667,2.1833333333333336,500.0,25000.0,550.0,2.938,3.5246666666666666,3.203333333333333,2.2901666666666665,2.2225,2.1833333333333336
69,50000.0,100000.0,50.0,4.252666666666666,3.593666666666667,3.896666666666667,20000.0,12000.0,550.0,2.8835,3.576333333333333,3.186666666666667,2.8835,3.563166666666667,3.186666666666667
70,50000.0,100000.0,50.0,4.109166666666667,3.610333333333333,3.84,5000.0,12000.0,550.0,2.6933333333333334,3.6156666666666673,3.073333333333333,2.6933333333333334,3.5933333333333337,3.073333333333333
71,50000.0,100000.0,50.0,3.4166666666666665,2.639,2.9766666666666666,1000.0,12000.0,550.0,2.5420000000000003,3.4415,2.9,2.5420000000000003,2.639,2.8233333333333337
72,50000.0,100000.0,50.0,3.0615,2.6265,2.766666666666667,500.0,12000.0,550.0,2.7765,3.6141666666666663,3.1300000000000003,2.481833333333333,2.6265,2.5066666666666664
73,50000.0,100000.0,50.0,4.226166666666667,3.6163333333333334,3.9,20000.0,5000.0,550.0,2.4968333333333335,3.6176666666666666,2.9299999999999997,2.4968333333333335,3.5879999999999996,2.9299999999999997
74,50000.0,100000.0,50.0,4.0915,3.6733333333333333,3.8733333333333335,5000.0,5000.0,550.0,2.488,3.645,2.9433333333333334,2.488,3.6443333333333334,2.9433333333333334
75,50000.0,100000.0,50.0,3.894166666666667,2.570666666666667,3.073333333333333,1000.0,5000.0,550.0,2.864666666666667,3.619666666666667,3.1933333333333334,2.864666666666667,2.570666666666667,2.9766666666666666
76,50000.0,100000.0,50.0,3.1826666666666665,2.02,2.43,500.0,5000.0,550.0,2.7175,3.6199999999999997,3.0866666666666664,2.7125,2.02,2.33
77,50000.0,100000.0,50.0,4.234333333333333,3.5545000000000004,3.8633333333333333,20000.0,2000.0,550.0,2.736666666666667,3.5165,3.0766666666666667,2.736666666666667,3.4501666666666666,3.0766666666666667
78,50000.0,100000.0,50.0,4.087666666666666,3.5393333333333334,3.793333333333333,5000.0,2000.0,550.0,3.3388333333333335,3.605,3.436666666666667,3.250666666666666,3.514,3.3466666666666662
79,50000.0,100000.0,50.0,3.5705000000000005,2.5596666666666668,2.9233333333333333,1000.0,2000.0,550.0,2.3493333333333335,3.336,2.75,2.3048333333333333,2.3156666666666665,2.38
80,50000.0,100000.0,50.0,2.1903333333333332,2.202166666666667,2.0966666666666667,500.0,2000.0,550.0,2.35,3.3503333333333334,2.7600000000000002,2.1903333333333332,2.138,2.0966666666666667
81,50000.0,100000.0,50.0,4.0584999999999996,3.606,3.8166666666666664,20000.0,50000.0,750.0,2.158,3.300666666666667,2.566666666666667,2.158,3.244,2.566666666666667
82,50000.0,100000.0,50.0,4.247333333333334,3.434833333333333,3.796666666666667,5000.0,50000.0,750.0,2.1923333333333335,2.7081666666666666,2.3800000000000003,2.1923333333333335,2.5781666666666667,2.3800000000000003
83,50000.0,100000.0,50.0,4.024666666666667,3.1296666666666666,3.52,1000.0,50000.0,750.0,2.0766666666666667,3.2923333333333336,2.5366666666666666,2.0766666666666667,2.9425000000000003,2.5366666666666666
84,50000.0,100000.0,50.0,3.102833333333333,2.319166666666667,2.643333333333333,500.0,50000.0,750.0,1.5153333333333334,3.267666666666667,2.026666666666667,1.5153333333333334,2.3168333333333333,1.95
85,50000.0,100000.0,50.0,4.255,3.6611666666666665,3.9333333333333336,20000.0,25000.0,750.0,2.07,3.5185,2.5833333333333335,2.07,3.501,2.5833333333333335
86,50000.0,100000.0,50.0,4.178833333333333,3.646333333333333,3.8966666666666665,5000.0,25000.0,750.0,2.198,3.6353333333333335,2.733333333333333,2.198,3.5973333333333333,2.733333333333333
87,50000.0,100000.0,50.0,3.89,2.799166666666667,3.24,1000.0,25000.0,750.0,2.1083333333333334,3.6488333333333336,2.6533333333333333,2.1083333333333334,2.799166666666667,2.6533333333333333
88,50000.0,100000.0,50.0,3.5216666666666665,2.4158333333333335,2.8066666666666666,500.0,25000.0,750.0,1.9021666666666668,2.3906666666666667,2.0566666666666666,1.9021666666666668,1.9541666666666668,2.0566666666666666
89,50000.0,100000.0,50.0,4.229666666666667,3.6168333333333336,3.9033333333333338,20000.0,12000.0,750.0,2.1278333333333332,2.9181666666666666,2.3466666666666667,2.1278333333333332,2.8876666666666666,2.3466666666666667
90,50000.0,100000.0,50.0,4.217666666666667,3.4354999999999998,3.78,5000.0,12000.0,750.0,2.2033333333333336,3.267,2.5700000000000003,2.2033333333333336,3.253,2.5700000000000003
91,50000.0,100000.0,50.0,3.7993333333333332,2.7403333333333335,3.15,1000.0,12000.0,750.0,2.195,2.7285,2.2433333333333336,2.195,2.421333333333333,2.2433333333333336
92,50000.0,100000.0,50.0,2.894833333333333,2.6333333333333333,2.5666666666666664,500.0,12000.0,750.0,1.6978333333333335,3.5276666666666667,2.2333333333333334,1.6978333333333335,2.531833333333333,2.1999999999999997
93,50000.0,100000.0,50.0,4.191,3.5421666666666667,3.8366666666666664,20000.0,5000.0,750.0,2.0753333333333335,3.6504999999999996,2.6366666666666667,2.0753333333333335,3.5421666666666667,2.6366666666666667
94,50000.0,100000.0,50.0,4.226166666666667,3.594333333333333,3.8866666666666667,5000.0,5000.0,750.0,2.0561666666666665,3.560166666666667,2.59,2.0561666666666665,3.5455,2.59
95,50000.0,100000.0,50.0,3.8329999999999997,2.922333333333333,3.313333333333333,1000.0,5000.0,750.0,2.1999999999999997,2.763666666666667,2.376666666666667,2.1999999999999997,2.3326666666666664,2.376666666666667
96,50000.0,100000.0,50.0,3.1696666666666666,1.9075,2.3533333333333335,500.0,5000.0,750.0,2.0066666666666664,2.9171666666666667,2.1533333333333333,2.0066666666666664,1.9075,2.0933333333333333
97,50000.0,100000.0,50.0,4.131666666666667,3.5293333333333337,3.8000000000000003,20000.0,2000.0,750.0,1.8438333333333332,3.1665000000000005,2.2566666666666664,1.8438333333333332,3.16,2.2566666666666664
98,50000.0,100000.0,50.0,4.223166666666667,3.521333333333333,3.84,5000.0,2000.0,750.0,1.9281666666666666,2.529,2.006666666666667,1.9281666666666666,2.529,2.006666666666667
99,50000.0,100000.0,50.0,3.6763333333333335,2.925333333333333,3.2566666666666664,1000.0,2000.0,750.0,2.0653333333333332,1.9813333333333334,1.8066666666666666,2.0653333333333332,1.6803333333333335,1.8066666666666666
100,50000.0,100000.0,50.0,2.5301666666666667,1.8696666666666666,2.07,500.0,2000.0,750.0,1.784,2.6206666666666667,1.87,1.784,1.6036666666666666,1.7766666666666666
