condition,ellen_up,ellen_down,ellen_rtt,ellen_audio_MOS,ellen_video_MOS,ellen_MOS,aadya_up,aadya_down,aadya_rtt,aadya_audio_MOS,aadya_video_MOS,aadya_MOS,agg_audio_MOS,agg_video_MOS,agg_MOS
78.2,50000,100000,50,4.048,3.459,3.73,5000,2000,550,4.3125,3.732,4.0,4.048,3.459,3.73
79.0,50000,100000,50,4.105,3.706,3.9,1000,2000,550,1.832,2.974,2.27,1.832,2.974,2.27
79.1,50000,100000,50,2.6025,2.098,2.32,1000,2000,550,2.7359999999999998,3.501,3.07,2.6025,2.098,2.32
79.2,50000,100000,50,4.004,1.875,2.55,1000,2000,550,2.48,3.533,2.91,2.48,1.875,2.55
80.0,50000,100000,50,2.2640000000000002,3.6615,2.8,500,2000,550,2.594,3.469,2.97,2.2640000000000002,3.469,2.8
80.1,50000,100000,50,2.3165,1.4780000000000002,1.8,500,2000,550,2.3659999999999997,3.2600000000000002,2.74,2.3165,1.4780000000000002,1.8
80.2,50000,100000,50,1.9905,1.467,1.69,500,2000,550,2.09,3.322,2.57,1.9905,1.467,1.69
81.0,50000,100000,50,4.17,3.6660000000000004,3.9,20000,50000,750,1.664,3.66,2.29,1.664,3.66,2.29
81.1,50000,100000,50,3.8674999999999997,3.442,3.64,20000,50000,750,2.444,3.612,2.92,2.444,3.442,2.92
81.2,50000,100000,50,4.138,3.71,3.91,20000,50000,750,2.366,2.6300000000000003,2.49,2.366,2.6300000000000003,2.49
82.0,50000,100000,50,4.226,3.28,3.69,5000,50000,750,2.15,3.67,2.71,2.15,3.28,2.71
82.1,50000,100000,50,4.246,3.5845000000000002,3.89,5000,50000,750,2.093,2.32,2.2,2.093,2.32,2.2
82.2,50000,100000,50,4.27,3.44,3.81,5000,50000,750,2.334,2.1345,2.23,2.334,2.1345,2.23
83.0,50000,100000,50,4.012,2.8930000000000002,3.36,1000,50000,750,1.818,2.3315,2.04,1.818,2.3315,2.04
83.1,50000,100000,50,4.2,3.48,3.81,1000,50000,750,2.08,3.634,2.65,2.08,3.48,2.65
83.2,50000,100000,50,3.862,3.016,3.39,1000,50000,750,2.332,3.9115,2.92,2.332,3.016,2.92
84.0,50000,100000,50,3.483,2.62,2.99,500,50000,750,1.362,2.613,1.79,1.362,2.613,1.79
84.1,50000,100000,50,1.804,1.0555,1.33,500,50000,750,1.0,3.5665,1.56,1.0,1.0555,1.33
84.2,50000,100000,50,4.0215,3.282,3.61,500,50000,750,2.184,3.6235,2.73,2.184,3.282,2.73
85.0,50000,100000,50,4.311999999999999,3.7,3.98,20000,25000,750,2.096,3.2430000000000003,2.55,2.096,3.2430000000000003,2.55
85.1,50000,100000,50,4.176,3.6445000000000003,3.89,20000,25000,750,2.502,3.621,2.96,2.502,3.621,2.96
85.2,50000,100000,50,4.277,3.639,3.93,20000,25000,750,1.612,3.6915,2.24,1.612,3.639,2.24
86.0,50000,100000,50,4.234,3.6830000000000003,3.94,5000,25000,750,2.34,3.57,2.83,2.34,3.57,2.83
86.1,50000,100000,50,4.195,3.566,3.86,5000,25000,750,2.392,3.68,2.9,2.392,3.566,2.9
86.2,50000,100000,50,4.1075,3.69,3.89,5000,25000,750,1.862,3.656,2.47,1.862,3.656,2.47
87.0,50000,100000,50,3.93,3.09,3.46,1000,25000,750,2.4,3.6815,2.91,2.4,3.09,2.91
87.1,50000,100000,50,3.724,2.92,3.27,1000,25000,750,2.363,3.621,2.86,2.363,2.92,2.86
87.2,50000,100000,50,4.016,2.3875,2.99,1000,25000,750,1.562,3.644,2.19,1.562,2.3875,2.19
88.0,50000,100000,50,2.9375,2.4235,2.66,500,25000,750,1.918,3.652,2.52,1.918,2.4235,2.52
88.1,50000,100000,50,4.06,3.342,3.67,500,25000,750,1.9555,1.957,1.96,1.9555,1.957,1.96
88.2,50000,100000,50,3.5675,1.482,2.09,500,25000,750,1.8330000000000002,1.563,1.69,1.8330000000000002,1.482,1.69
89.0,50000,100000,50,4.187,3.659,3.91,20000,12000,750,2.318,3.4930000000000003,2.79,2.318,3.4930000000000003,2.79
89.1,50000,100000,50,4.238,3.6215,3.91,20000,12000,750,2.3215,1.6,1.89,2.3215,1.6,1.89
89.2,50000,100000,50,4.264,3.57,3.89,20000,12000,750,1.744,3.6615,2.36,1.744,3.57,2.36
90.0,50000,100000,50,4.2299999999999995,3.03,3.53,5000,12000,750,2.466,2.49,2.48,2.466,2.49,2.48
90.1,50000,100000,50,4.176,3.6374999999999997,3.89,5000,12000,750,2.52,3.6795,2.99,2.52,3.6374999999999997,2.99
90.2,50000,100000,50,4.247,3.639,3.92,5000,12000,750,1.624,3.6315,2.24,1.624,3.6315,2.24
91.0,50000,100000,50,3.77,1.957,2.58,1000,12000,750,2.352,1.0,1.4,2.352,1.0,1.4
91.1,50000,100000,50,3.6445000000000003,3.121,3.36,1000,12000,750,2.1430000000000002,3.541,2.67,2.1430000000000002,3.121,2.67
91.2,50000,100000,50,3.9835000000000003,3.1430000000000002,3.51,1000,12000,750,2.09,3.6445000000000003,2.66,2.09,3.1430000000000002,2.66
92.0,50000,100000,50,2.8,1.0,1.47,500,12000,750,1.0,3.599,1.57,1.0,1.0,1.47
92.1,50000,100000,50,3.624,3.2725,3.44,500,12000,750,2.4330000000000003,3.661,2.92,2.4330000000000003,3.2725,2.92
92.2,50000,100000,50,2.2605,3.6275,2.79,500,12000,750,1.6604999999999999,3.323,2.21,1.6604999999999999,3.323,2.21
93.0,50000,100000,50,4.2219999999999995,3.62,3.9,20000,5000,750,2.472,3.63,2.94,2.472,3.62,2.94
93.1,50000,100000,50,4.0675,3.589,3.81,20000,5000,750,1.9640000000000002,3.7015000000000002,2.57,1.9640000000000002,3.589,2.57
93.2,50000,100000,50,4.2835,3.4175,3.8,20000,5000,750,1.79,3.62,2.4,1.79,3.4175,2.4
94.0,50000,100000,50,4.199999999999999,3.498,3.82,5000,5000,750,2.0915,3.542,2.63,2.0915,3.498,2.63
94.1,50000,100000,50,4.1915000000000004,3.6420000000000003,3.9,5000,5000,750,2.463,3.621,2.93,2.463,3.621,2.93
94.2,50000,100000,50,4.287,3.6430000000000002,3.94,5000,5000,750,1.614,3.5174999999999996,2.21,1.614,3.5174999999999996,2.21
95.0,50000,100000,50,4.004,3.1109999999999998,3.5,1000,5000,750,2.036,1.342,1.62,2.036,1.342,1.62
95.1,50000,100000,50,3.8024999999999998,3.094,3.41,1000,5000,750,2.122,3.278,2.58,2.122,3.094,2.58
95.2,50000,100000,50,3.6925,2.562,3.03,1000,5000,750,2.442,3.671,2.93,2.442,2.562,2.93
96.0,50000,100000,50,3.1550000000000002,2.2455,2.62,500,5000,750,1.358,3.901,2.01,1.358,2.2455,2.01
96.1,50000,100000,50,2.562,1.0,1.44,500,5000,750,2.34,1.24,1.62,2.34,1.0,1.44
96.2,50000,100000,50,3.792,2.477,3.0,500,5000,750,2.322,3.6105,2.83,2.322,2.477,2.83
97.0,50000,100000,50,4.255,3.344,3.74,20000,2000,750,2.08,3.3635,2.57,2.08,3.344,2.57
97.1,50000,100000,50,3.9255,3.66,3.79,20000,2000,750,2.264,2.633,2.43,2.264,2.633,2.43
97.2,50000,100000,50,4.2145,3.584,3.87,20000,2000,750,1.1875,3.503,1.77,1.1875,3.503,1.77
98.0,50000,100000,50,4.186,3.298,3.69,5000,2000,750,1.94,3.26,2.43,1.94,3.26,2.43
98.1,50000,100000,50,4.192,3.6630000000000003,3.91,5000,2000,750,2.181,1.0,1.37,2.181,1.0,1.37
98.2,50000,100000,50,4.2915,3.603,3.92,5000,2000,750,1.6635,3.327,2.22,1.6635,3.327,2.22
99.0,50000,100000,50,3.7415000000000003,3.041,3.36,1000,2000,750,2.02,1.081,1.41,2.02,1.081,1.41
99.1,50000,100000,50,3.806,2.775,3.21,1000,2000,750,2.176,1.0,1.37,2.176,1.0,1.37
99.2,50000,100000,50,3.4815,2.96,3.2,1000,2000,750,2.0,3.863,2.64,2.0,2.96,2.64
100.0,50000,100000,50,3.0265,1.85,2.3,500,2000,750,2.1675,1.052,1.42,2.1675,1.052,1.42
100.1,50000,100000,50,2.3325,2.746,2.52,500,2000,750,2.1845000000000003,3.3200000000000003,2.64,2.1845000000000003,2.746,2.52
100.2,50000,100000,50,2.2315,1.013,1.39,500,2000,750,1.0,3.49,1.55,1.0,1.013,1.39
