
Inbound Video
Ellen-[packetsReceived/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,59.05072834277461,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Aadya-[packetsReceived/s],-1,-1,-1,-1,-1,-1,-1,0.0,100.96415719269278,47.99520540450466,34.997938992755124,14.999427817237196,50.97344565897826,32.66098877187521,37.6281349330676,30.990306071861678,35.358699259929026,29.018777122762483,33.99975681478871,32.00256368193558,30.977879822238062,36.015490518783544,37.00976796463414,31.95536173238991,32.01392970602834,35.005975789705616,36.037736353412676,34.954064654261046,36.99334979397186,33.026291558149495,35.010458971283676,24.986334168771943,31.008435398290025,34.994009566576764,32.00509724735289,35.01154445790894,37.992753457363634,34.01445144473899,34.97782563248711,33.98769109183109,35.0093902502135,32.9827156045678,36.04588341034122,33.979001624057396,33.99446434518152,32.012226960084455,35.96841629095088,35.001226706582514,36.01822249129451,32.98567892996515,34.99524419565403,34.005642873630535,34.01663401517036,34.00136190147387,33.99792493133964,33.99382417344566,32.00213637308704,36.00350223276877,37.97929128666577,36.018763780322075,44.98278680495692,47.98051862163242,49.01366066201064,43.99789152712895,45.01062405534143,42.98904340567573,44.98991715380559,41.9979072659925,49.04698533703905,42.00734123733687,45.98483728648014,44.96365861827947,47.05435427342767,43.98363055055394,40.98185555797311,42.992127906267164,51.00953471069651,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-packetsLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,55.0,56.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Aadya-packetsLost,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,640.0,640.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Aadya-frameWidth,-1,-1,-1,-1,-1,-1,-1,320.0,640.0,640.0,640.0,640.0,640.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,320.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-totalFreezesDuration,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.695,8.932,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Aadya-totalFreezesDuration,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.958,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,14.168,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31.0,30.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Aadya-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,40.0,26.0,14.0,15.0,5.0,13.0,30.0,30.0,30.0,28.0,25.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,26.0,26.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,28.0,29.0,29.0,29.0,30.0,29.0,30.0,32.0,30.0,30.0,31.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,30.0,30.0,29.0,30.0,31.0,30.0,30.0,30.0,30.0,-1,-1,-1,-1,-1,-1,-1,-1,-1
Ellen-[bytesReceived_in_bits/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,417413.14845217386,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Aadya-[bytesReceived_in_bits/s],-1,-1,-1,-1,-1,-1,-1,0.0,725702.3718376955,374690.56939206715,274927.809669259,125043.22997932513,405444.78573016636,200959.93012977732,147780.1582417461,131966.72012691342,145612.0573243775,130308.31834602143,131983.0559836198,128618.3034376991,114102.52353620745,141708.95002790698,151896.0898388509,129235.47168621789,134834.66843936488,148801.40154540693,168136.0610533109,139944.09062492262,170153.41192803532,116556.78848570675,178373.28696455157,129417.21755383766,119352.46812012793,136520.6297788188,116746.59348403152,120527.74196127235,140229.25339252615,138594.8836867165,144540.36791079646,137974.0316252616,146183.20939220578,142109.52834908693,162815.2502663546,128072.85341547658,142128.8557528307,124487.54759102841,154304.50588817926,148525.205441761,148683.22244406372,126401.12165962644,155298.8950991138,150480.97071161633,140140.52822861596,139517.58828230653,152302.70418065303,126976.93147139998,131008.74577732506,151534.74050858678,177519.20529401125,196318.27094221325,266985.83471471857,298558.77712310775,329171.7438909074,286682.2615741309,295757.8090150177,286359.0158319654,304531.7503344263,273114.3908510952,326937.194667858,276200.2689850726,338960.23366089986,296384.4505330784,297928.14812986593,308477.1936103759,281947.1697792339,295217.94397998415,357082.7459661573,-1,-1,-1,-1,-1,-1,-1,-1,-1
