
Inbound Video
Ellen-[packetsReceived/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,87.98697283026515,99.08937241932448,125.90748241881971,115.02300841905202,124.03953954323991,128.8761723102545,110.0896086511457,129.89971750133768,113.09035248068876,123.98031356600882,118.97035884261356,128.96064433461467,131.0224290142136,128.97109584090938,113.0573332185163,105.96112008957437,142.99615971964025,135.06594211649156,108.97178474468404,131.03786513627654,120.99904800210379,133.9822072769515,105.94849467738933,124.03634468737144,114.02495644331336,102.95829435774951,141.04980439193355,126.03064900922523,137.70048867269492,105.16744331991444,83.99443281833565,47.02003307321115,53.97872666473941,56.997445221018424,60.029125039447614,60.023684310325045,56.98604663136234,62.98576390643518,66.01828986473627,48.99352874400039,52.994920740571565,56.01052291203849,60.991042499022626,52.98542185382382,62.01042302804822,62.01160600440823,58.98813009695963,65.9828368961683,63.041122558431596,53.968372759760975,58.02209217100074,59.02427503453125,63.98393652792837,62.014563642785106,65.00618397412435,60.980416149960995,59.005373967374695,51.97167414496055,56.02241268360211,63.994812432235015,53.05060564832662,64.96693029494769,97.92846183608394,51.03220611801013,51.8359201834122,51.96107537774161,79.03027955514077,-1,-1,-1,-1
Aadya-[packetsReceived/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,52.51790537946049,57.00805992592241,53.484092377366835,58.503040710180954,58.51579979497619,58.487052624616155,52.4937485152761,70.51481140824572,57.01274334117946,57.48956243948992,56.40340574658448,47.102238363758005,48.98628273270856,43.49543196254265,43.995557756731515,58.60963621261888,60.43606020031748,56.762586105335735,56.93544859594945,-1,-1,-1,-1
Ellen-packetsLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,49.0,49.0,50.0,50.0,55.0,55.0,55.0,56.0,56.0,56.0,58.0,58.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,-1,-1,-1,-1
Aadya-packetsLost,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,12.0,35.0,56.0,82.0,102.0,134.0,151.0,161.0,161.0,161.0,161.0,161.0,161.0,162.0,-1,-1,-1,-1
Ellen-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,960.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,-1,-1,-1,-1
Aadya-frameWidth,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,320.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,640.0,-1,-1,-1,-1
Ellen-totalFreezesDuration,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.229,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.459,0.697,0.953,1.182,-1,-1,-1,-1
Aadya-totalFreezesDuration,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.249,0.249,0.249,0.519,0.807,0.807,1.288,1.704,1.704,1.704,1.704,1.704,1.704,2.971,-1,-1,-1,-1
Ellen-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32.0,30.0,30.0,30.0,29.0,31.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,22.0,29.0,20.0,20.0,28.0,30.0,29.0,30.0,31.0,27.0,30.0,30.0,29.0,30.0,27.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,27.0,25.0,32.0,-1,-1,-1,-1
Aadya-framesPerSecond,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30.0,30.0,30.0,29.0,30.0,21.0,23.0,28.0,25.0,23.0,26.0,20.0,27.0,28.0,30.0,29.0,30.0,29.0,19.0,-1,-1,-1,-1
Ellen-[bytesReceived_in_bits/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,687826.1618770299,806647.5456584038,1032721.1502396968,928761.7831802579,985218.0536636707,1060253.280155414,887282.2131432702,1072907.7159308947,915203.1930417735,1015974.6766589511,963032.0630507736,1066330.5817316493,1063190.001691154,1062145.9587895246,895101.9207900811,848272.746510296,1142782.139827374,1124789.874035708,886802.3868407944,1055120.891233486,985912.2430267286,1130521.867658547,839695.79407975,1016905.9701608008,917376.7846565997,849623.8401812392,1188443.6369710814,1023744.9614154443,1137861.0467468568,877228.6877882599,662548.0860710316,318119.53610110586,377363.27890109457,395230.2847143349,425598.492646345,440525.8238903376,416154.1022207783,460104.00691829715,447043.85009618086,348377.9848795835,381427.44236568664,406844.43542650127,460180.4152145929,393763.66181904334,432416.6828006207,421558.8983667416,410261.445025539,466902.55179691064,449773.39313593385,366489.22526843316,420055.93817645736,397755.58575473476,460164.47351679485,424099.59652485297,440657.9193529658,444249.3294051388,437711.8650008274,344420.28237974166,394813.9517867799,457354.92575007555,364587.78493106586,486944.13391163317,763730.0840793564,334122.862927,360827.766959925,370098.754886662,595404.1223355754,-1,-1,-1,-1
Aadya-[bytesReceived_in_bits/s],-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,379437.3648318552,411290.14911327936,368694.3402830355,428182.25487984746,420717.59755497717,430840.6240998562,372711.6137440049,531711.6843208997,408539.3156529485,413592.9098298942,401855.7975726213,342759.982047214,340008.78984745126,281714.4133989567,304045.3004644521,427086.2187195847,435511.0812452182,429889.95211649424,396702.02084726066,-1,-1,-1,-1
Ellen-totalProcessingDelay,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.373119,0.89088,1.472176,2.206042,2.966061,3.8079699999999996,4.581251,5.4052999999999995,6.249924,6.978848999999999,7.764475999999999,8.565005,9.396238,11.419438999999999,14.074167,17.462003,18.920552999999998,27.382285999999997,32.846091,38.316438,43.811730999999995,49.518789999999996,54.427537,59.913971999999994,65.52165699999999,70.882009,76.42806,81.625372,87.660196,93.251941,99.052427,104.79274699999999,110.57563499999999,116.046105,121.710906,127.188952,132.807434,138.49061899999998,144.12848,149.764566,155.434852,161.072748,166.665727,172.215181,177.756619,183.286496,188.836275,194.38530599999999,199.952455,205.509236,211.11136399999998,216.619374,222.13993599999998,227.68402,233.244724,238.811592,244.27942499999997,249.824077,255.3628,260.809267,266.275488,271.80749499999996,272.19,277.726805,286.751468,289.332607,292.201851,-1,-1,-1,-1
