
Inbound Video
Ellen-[packetsReceived/s],0.0,47.66759214343712,51.983814423496696
Ellen-packetsLost,57.0,102.0,102.0
Ellen-frameWidth,640.0,320.0,640.0
Ellen-totalFreezesDuration,4.489,14.906,14.906
Ellen-framesPerSecond,30.0,31.0,30.0
Ellen-[bytesReceived_in_bits/s],0.0,319944.4784589837,333225.083869697
Ellen-totalProcessingDelay,45.821442,474.237758,851.6368709999999
Ellen-jitter,0.021,0.035,0.019

Inbound Audio
Ellen-[bytesReceived_in_bits/s],0.0,12426.208125381663,20833.87116085089,23063.946781269922

Outbound Video
Ellen-[packetsSent/s],0.0,33.500561097721366,37.950736821890324,33.8169796297771
Ellen-[bytesSent_in_bits/s],0.0,241046.83727062185,230575.67667740284,140981.70473133054
Ellen-frameWidth,480.0,320.0,320.0
Ellen-framesPerSecond,11.0,29.0,30.0
Ellen-totalPacketSendDelay,0.0,9.136718,231.672654,231.673326
Ellen-[totalPacketSendDelay/packetsSent_in_ms],0.0,4.545630845771144,97.73207553798858,0.00033119763430688304
Ellen-qualityLimitationReason,"""none""","""bandwidth""","""bandwidth""","""bandwidth"""
Ellen-qualityLimitationDurations,"""{\""bandwidth\"":0","\""cpu\"":0","\""none\"":0.334","\""other\"":0}""","""{\""bandwidth\"":23.845","\""cpu\"":0","\""none\"":22.191","\""other\"":0}""","""{\""bandwidth\"":83.84399999999999","\""cpu\"":0","\""none\"":22.191","\""other\"":0}""","""{\""bandwidth\"":143.845","\""cpu\"":0","\""none\"":22.191","\""other\"":0}"""
Ellen-qualityLimitationResolutionChanges,0.0,0.0,0.0,0.0

Remote Inbound Video
Ellen-roundTripTime,0.165451,0.14169299999999999,0.19728099999999998
Ellen-fractionLost,0.0,0.0,0.0

Remote Inbound Audio
Ellen-fractionLost,0.0,0.0,0.0

Remote Outbound Audio
Ellen-roundTripTime,0.163803,0.131332,0.197006

Source Video
Ellen-width,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0,1280.0
Ellen-framesPerSecond,30.0,29.0,30.0

Audio Playback
Ellen-totalPlayoutDelay,341.994618,73636.582698,146942.892117,220274.232255,231444.954972,231444.954972,231444.954972,231444.954972
